product_id,order_cnt,attach_rate,median_cart_size,breadth_lift,companion_cnt,top1_share,top3_share,volume_raw,volume_weight,CA_Core,CA_Pair,CA_Set,CA_Primary_Type,Basket_Gravity_Primary_Type
1119,166,0.9939759036144579,4,2.0,46,0.2523540489642185,0.4576271186440678,5.117993812416755,0.4459834718535611,False,True,False,Pair,Pair
1270,1675,0.9994029850746269,3,1.0,130,0.2495878667985493,0.4220243982855259,7.424165281042028,0.6784241514609188,False,True,False,Pair,Pair
1574,1,1.0,3,1.0,2,0.5,1.0,0.6931471805599453,0.0,False,False,False,None,None
1614,9,0.7777777777777778,5,3.0,20,0.10714285714285714,0.2857142857142857,2.302585092994046,0.16221640378502852,False,False,False,None,None
784,1688,0.933649289099526,4,2.0,358,0.05747767857142857,0.11830357142857142,7.4318919168078,0.6792029246323453,False,False,False,None,None
1189,12,1.0,5,3.0,26,0.14285714285714285,0.2857142857142857,2.5649493574615367,0.18866028654360817,False,False,False,None,None
1417,510,0.9431372549019608,5,3.0,92,0.08799266727772685,0.21219065077910174,6.236369590203704,0.5587053701953907,False,False,False,None,None
1255,118,0.7542372881355932,3,1.0,30,0.20425531914893616,0.41702127659574467,4.77912349311153,0.4118284888483196,False,False,False,None,None
1615,13,0.9230769230769231,4,2.0,19,0.16216216216216217,0.40540540540540543,2.639057329615259,0.19612968231321357,False,False,False,None,None
1142,118,1.0,3,1.0,74,0.12140575079872204,0.3035143769968051,4.77912349311153,0.4118284888483196,False,False,False,None,None
1333,113,0.911504424778761,3,1.0,62,0.15925925925925927,0.34814814814814815,4.736198448394496,0.40750204274405344,False,False,False,None,None
1223,256,0.98046875,5,3.0,97,0.06782768102658111,0.1915673693858845,5.54907608489522,0.48943256388543377,False,False,False,None,None
324,259,0.9420849420849421,4,2.0,155,0.047670639219934995,0.11592632719393282,5.560681631015528,0.4906022952189963,False,False,False,None,None
504,216,0.9722222222222222,4,2.0,227,0.07526881720430108,0.14112903225806453,5.37989735354046,0.47238091797523074,False,False,False,None,None
1409,33,0.6666666666666666,2,0.0,27,0.14285714285714285,0.3392857142857143,3.5263605246161616,0.2855616089802858,False,False,False,None,None
1329,255,0.9882352941176471,3,1.0,70,0.18463810930576072,0.3663220088626292,5.545177444479562,0.48903961711625865,False,False,False,None,None
470,712,0.9438202247191011,4,2.0,331,0.057909055577147296,0.11931597357170617,6.569481420414296,0.5922799509465594,False,False,False,None,None
1158,2,0.5,1,-1.0,2,0.5,1.0,1.0986122886681096,0.040867119625720476,False,False,False,None,None
1207,635,0.9763779527559056,5,3.0,232,0.07805429864253394,0.20889894419306185,6.455198563340122,0.5807612996549334,False,False,False,None,None
1496,68,0.9852941176470589,4,2.0,63,0.09363295880149813,0.23595505617977527,4.23410650459726,0.3568958349102627,False,False,False,None,None
1235,7,1.0,5,3.0,21,0.12903225806451613,0.3225806451612903,2.0794415416798357,0.1397256048903596,False,False,False,None,None
1620,65,1.0,6,4.0,82,0.05144694533762058,0.1382636655948553,4.189654742026425,0.3524155098163664,False,False,False,None,None
1099,357,1.0,3,1.0,77,0.14418125643666324,0.33470648815653964,5.8805329864007,0.5228403431831325,False,False,False,None,None
1097,3220,1.0,2,0.0,100,0.29692634834718734,0.44712932534312777,8.0774471493312,0.7442689004339074,False,True,False,Pair,Pair
1477,45,0.9777777777777777,5,3.0,61,0.09473684210526316,0.25263157894736843,3.828641396489095,0.31602871528454224,False,False,False,None,None
1535,1047,0.6628462273161414,3,1.0,93,0.09389671361502347,0.27323943661971833,6.954638864880987,0.6311002465601541,False,False,False,None,None
1530,526,1.0,4,2.0,120,0.08765652951699464,0.21645796064400716,6.267200548541362,0.561812844642303,True,False,False,Core,Core
1345,126,1.0,3,1.0,57,0.2755102040816326,0.4217687074829932,4.844187086458591,0.41838629517843734,False,True,False,Pair,Pair
