order_id,order_at,order_date,member_id,product_id,product_name,quantity,payment_amount,source_line_count,valid_member_flag,reconstruction_level
2602081320158331,2026-02-08 04:20:15.000 UTC,2026-02-08,62115,1000000153,유밀상,1,28600,1,true,same_universe_reconstructed
2602081320158331,2026-02-08 04:20:15.000 UTC,2026-02-08,62115,1000000154,화연상,1,22800,1,true,same_universe_reconstructed
2602081334301742,2026-02-08 04:34:30.000 UTC,2026-02-08,64102,1000000045,완두시루떡,1,20000,1,true,same_universe_reconstructed
2602081334355813,2026-02-08 04:34:35.000 UTC,2026-02-08,64102,1000000045,완두시루떡,1,20000,1,true,same_universe_reconstructed
2602081334356084,2026-02-08 04:34:35.000 UTC,2026-02-08,64102,1000000045,완두시루떡,1,20000,1,true,same_universe_reconstructed
2602081334406335,2026-02-08 04:34:40.000 UTC,2026-02-08,64102,1000000045,완두시루떡,1,20000,1,true,same_universe_reconstructed
2602081503384158,2026-02-08 06:03:38.000 UTC,2026-02-08,63576,1000000044,고구마찰떡,4,90000,1,true,same_universe_reconstructed
2602081503384158,2026-02-08 06:03:38.000 UTC,2026-02-08,63576,1000000064,2색 이티,2,128000,2,true,same_universe_reconstructed
2602081504510429,2026-02-08 06:04:51.000 UTC,2026-02-08,64108,1000000063,쑥이티,1,46000,1,true,same_universe_reconstructed
2602081533233922,2026-02-08 06:33:23.000 UTC,2026-02-08,64112,1000000093,매화 2송이 1호,12,57600,1,true,same_universe_reconstructed
2602081540166953,2026-02-08 06:40:16.000 UTC,2026-02-08,64112,1000000093,매화 2송이 1호,12,57600,1,true,same_universe_reconstructed
2602081540176314,2026-02-08 06:40:17.000 UTC,2026-02-08,64112,1000000093,매화 2송이 1호,12,57600,1,true,same_universe_reconstructed
2602081610575648,2026-02-08 07:10:57.000 UTC,2026-02-08,63873,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602081610575648,2026-02-08 07:10:57.000 UTC,2026-02-08,63873,1000000069,설기세트,1,18920,1,true,same_universe_reconstructed
2602081641527845,2026-02-08 07:41:52.000 UTC,2026-02-08,64115,1000000035,떡국떡 500g,2,12000,1,true,same_universe_reconstructed
2602081641527845,2026-02-08 07:41:52.000 UTC,2026-02-08,64115,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602081745118631,2026-02-08 08:45:11.000 UTC,2026-02-08,64130,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602081746298522,2026-02-08 08:46:29.000 UTC,2026-02-08,64132,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602081829139115,2026-02-08 09:29:13.000 UTC,2026-02-08,0,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602081831351356,2026-02-08 09:31:35.000 UTC,2026-02-08,63945,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602081835081187,2026-02-08 09:35:08.000 UTC,2026-02-08,63945,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602081840308129,2026-02-08 09:40:30.000 UTC,2026-02-08,63945,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602081848380610,2026-02-08 09:48:38.000 UTC,2026-02-08,53536,1000000062,흰이티,1,80000,1,true,same_universe_reconstructed
2602081848380610,2026-02-08 09:48:38.000 UTC,2026-02-08,53536,1000000063,쑥이티,1,90000,1,true,same_universe_reconstructed
2602081910584242,2026-02-08 10:10:58.000 UTC,2026-02-08,53536,1000000062,흰이티,1,80000,1,true,same_universe_reconstructed
2602081910584242,2026-02-08 10:10:58.000 UTC,2026-02-08,53536,1000000063,쑥이티,1,90000,1,true,same_universe_reconstructed
2602081911512723,2026-02-08 10:11:51.000 UTC,2026-02-08,64111,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602081911512723,2026-02-08 10:11:51.000 UTC,2026-02-08,64111,1000000063,쑥이티,1,23500,1,true,same_universe_reconstructed
2602081911512723,2026-02-08 10:11:51.000 UTC,2026-02-08,64111,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602081959524515,2026-02-08 10:59:52.000 UTC,2026-02-08,42603,1000000121,깨송편 1kg,5,97500,1,true,same_universe_reconstructed
2602082000444926,2026-02-08 11:00:44.000 UTC,2026-02-08,64137,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602082005548267,2026-02-08 11:05:54.000 UTC,2026-02-08,64137,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602082008059828,2026-02-08 11:08:06.000 UTC,2026-02-08,64137,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602082009404679,2026-02-08 11:09:40.000 UTC,2026-02-08,64137,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602082011230480,2026-02-08 11:11:23.000 UTC,2026-02-08,64137,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602082057046295,2026-02-08 11:57:04.000 UTC,2026-02-08,37056,1000000064,2색 이티,2,66500,2,true,same_universe_reconstructed
2602082119120396,2026-02-08 12:19:12.000 UTC,2026-02-08,0,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602082119120396,2026-02-08 12:19:12.000 UTC,2026-02-08,0,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602082119120396,2026-02-08 12:19:12.000 UTC,2026-02-08,0,1000000069,설기세트,1,38920,1,true,same_universe_reconstructed
2602082145289381,2026-02-08 12:45:29.000 UTC,2026-02-08,64155,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602082206253154,2026-02-08 13:06:25.000 UTC,2026-02-08,64156,1000000154,화연상,1,27800,1,true,same_universe_reconstructed
2602082215464847,2026-02-08 13:15:46.000 UTC,2026-02-08,64167,1000000064,2색 이티,2,44000,1,true,same_universe_reconstructed
2602082230344988,2026-02-08 13:30:34.000 UTC,2026-02-08,63835,1000000064,2색 이티,4,133000,2,true,same_universe_reconstructed
2602082231241629,2026-02-08 13:31:24.000 UTC,2026-02-08,43142,1000000066,쑥인절미,1,22500,1,true,same_universe_reconstructed
2602082231556390,2026-02-08 13:31:55.000 UTC,2026-02-08,64171,1000000062,흰이티,3,63000,1,true,same_universe_reconstructed
2602082232568812,2026-02-08 13:32:56.000 UTC,2026-02-08,43142,1000000066,쑥인절미,1,22500,1,true,same_universe_reconstructed
2602082317250545,2026-02-08 14:17:25.000 UTC,2026-02-08,6863,1000000033,가래떡(40개) 4kg,2,90000,1,true,same_universe_reconstructed
2602090012033701,2026-02-08 15:12:03.000 UTC,2026-02-08,63954,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602090012033701,2026-02-08 15:12:03.000 UTC,2026-02-08,63954,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602090202323732,2026-02-08 17:02:32.000 UTC,2026-02-08,14233,1000000064,2색 이티,2,89000,1,true,same_universe_reconstructed
2602090210401753,2026-02-08 17:10:40.000 UTC,2026-02-08,64188,1000000064,2색 이티,6,132000,1,true,same_universe_reconstructed
2602090210401753,2026-02-08 17:10:40.000 UTC,2026-02-08,64188,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602090716290325,2026-02-08 22:16:29.000 UTC,2026-02-08,64193,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2602090716290325,2026-02-08 22:16:29.000 UTC,2026-02-08,64193,1000000127,흑임자이티,2,47000,1,true,same_universe_reconstructed
2602090744385076,2026-02-08 22:44:38.000 UTC,2026-02-08,0,1000000064,2색 이티,2,44000,1,true,same_universe_reconstructed
2602090746499737,2026-02-08 22:46:50.000 UTC,2026-02-08,22563,1000000064,2색 이티,1,86500,1,true,same_universe_reconstructed
2602090853538524,2026-02-08 23:53:53.000 UTC,2026-02-08,59817,1000000063,쑥이티,2,47000,1,true,same_universe_reconstructed
2602090853538524,2026-02-08 23:53:53.000 UTC,2026-02-08,59817,1000000064,2색 이티,35,1022000,2,true,same_universe_reconstructed
2602090906303877,2026-02-09 00:06:30.000 UTC,2026-02-09,25651,1000000035,떡국떡 500g,4,24000,1,true,same_universe_reconstructed
2602090906303877,2026-02-09 00:06:30.000 UTC,2026-02-09,25651,1000000045,완두시루떡,1,40000,1,true,same_universe_reconstructed
2602090906303877,2026-02-09 00:06:30.000 UTC,2026-02-09,25651,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602090913032108,2026-02-09 00:13:03.000 UTC,2026-02-09,64203,1000000042,약식,1,87500,1,true,same_universe_reconstructed
2602090913046429,2026-02-09 00:13:04.000 UTC,2026-02-09,64203,1000000042,약식,1,87500,1,true,same_universe_reconstructed
2602090915345700,2026-02-09 00:15:34.000 UTC,2026-02-09,60266,1000000113,매화 5송이 3호,55,632500,1,true,same_universe_reconstructed
2602090922026102,2026-02-09 00:22:02.000 UTC,2026-02-09,60109,1000000042,약식,1,45000,1,true,same_universe_reconstructed
2602090922026102,2026-02-09 00:22:02.000 UTC,2026-02-09,60109,1000000043,모듬영양찰떡,1,45000,1,true,same_universe_reconstructed
2602090922026102,2026-02-09 00:22:02.000 UTC,2026-02-09,60109,1000000044,고구마찰떡,1,45000,1,true,same_universe_reconstructed
2602090922026102,2026-02-09 00:22:02.000 UTC,2026-02-09,60109,1000000045,완두시루떡,1,77000,1,true,same_universe_reconstructed
2602090922552193,2026-02-09 00:22:55.000 UTC,2026-02-09,64204,1000000111,매화 3송이 3호,70,490000,1,true,same_universe_reconstructed
2602090927398777,2026-02-09 00:27:39.000 UTC,2026-02-09,60266,1000000113,매화 5송이 3호,55,632500,1,true,same_universe_reconstructed
2602090927530818,2026-02-09 00:27:53.000 UTC,2026-02-09,60109,1000000042,약식,1,22500,1,true,same_universe_reconstructed
2602090927530818,2026-02-09 00:27:53.000 UTC,2026-02-09,60109,1000000043,모듬영양찰떡,1,22500,1,true,same_universe_reconstructed
2602090927530818,2026-02-09 00:27:53.000 UTC,2026-02-09,60109,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602090927530818,2026-02-09 00:27:53.000 UTC,2026-02-09,60109,1000000045,완두시루떡,1,40000,1,true,same_universe_reconstructed
2602090928343539,2026-02-09 00:28:34.000 UTC,2026-02-09,64205,1000000094,매화 3송이 1호,16,104000,1,true,same_universe_reconstructed
2602090932149040,2026-02-09 00:32:14.000 UTC,2026-02-09,0,1000000093,매화 2송이 1호,13,61100,1,true,same_universe_reconstructed
2602090943222945,2026-02-09 00:43:22.000 UTC,2026-02-09,63556,1000000064,2색 이티,2,44000,1,true,same_universe_reconstructed
2602090945391326,2026-02-09 00:45:39.000 UTC,2026-02-09,63556,1000000064,2색 이티,2,44000,1,true,same_universe_reconstructed
2602090949455998,2026-02-09 00:49:45.000 UTC,2026-02-09,53833,1000000094,매화 3송이 1호,10,65000,1,true,same_universe_reconstructed
2602091005346844,2026-02-09 01:05:34.000 UTC,2026-02-09,63865,1000000062,흰이티,1,41000,1,true,same_universe_reconstructed
2602091005346844,2026-02-09 01:05:34.000 UTC,2026-02-09,63865,1000000127,흑임자이티,1,46000,1,true,same_universe_reconstructed
2602091021226669,2026-02-09 01:21:22.000 UTC,2026-02-09,64215,1000000064,2색 이티,8,260000,2,true,same_universe_reconstructed
2602091027510682,2026-02-09 01:27:51.000 UTC,2026-02-09,64132,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091035240766,2026-02-09 01:35:24.000 UTC,2026-02-09,64217,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602091036528417,2026-02-09 01:36:52.000 UTC,2026-02-09,64082,1000000063,쑥이티,1,90000,1,true,same_universe_reconstructed
2602091039443019,2026-02-09 01:39:44.000 UTC,2026-02-09,64219,1000000063,쑥이티,1,23500,1,true,same_universe_reconstructed
2602091039443019,2026-02-09 01:39:44.000 UTC,2026-02-09,64219,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091039443019,2026-02-09 01:39:44.000 UTC,2026-02-09,64219,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602091047446514,2026-02-09 01:47:44.000 UTC,2026-02-09,64217,1000000064,2색 이티,2,173000,1,true,same_universe_reconstructed
2602091059340028,2026-02-09 01:59:34.000 UTC,2026-02-09,63798,1000000064,2색 이티,1,86500,1,true,same_universe_reconstructed
2602091110151751,2026-02-09 02:10:15.000 UTC,2026-02-09,64226,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602091111457482,2026-02-09 02:11:45.000 UTC,2026-02-09,37056,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602091111457482,2026-02-09 02:11:45.000 UTC,2026-02-09,37056,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602091132460048,2026-02-09 02:32:46.000 UTC,2026-02-09,63726,1000000035,떡국떡 500g,1,6000,1,true,same_universe_reconstructed
2602091138199789,2026-02-09 02:38:20.000 UTC,2026-02-09,63939,1000000043,모듬영양찰떡,1,87500,1,true,same_universe_reconstructed
2602091138199789,2026-02-09 02:38:20.000 UTC,2026-02-09,63939,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602091152405644,2026-02-09 02:52:40.000 UTC,2026-02-09,64204,1000000111,매화 3송이 3호,30,210000,1,true,same_universe_reconstructed
2602091153506836,2026-02-09 02:53:50.000 UTC,2026-02-09,30999,1000000143,"경기참기름, 경기들기름",2,75000,2,true,same_universe_reconstructed
2602091158177127,2026-02-09 02:58:17.000 UTC,2026-02-09,30900,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091228482588,2026-02-09 03:28:48.000 UTC,2026-02-09,64172,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602091233311229,2026-02-09 03:33:31.000 UTC,2026-02-09,64250,1000000062,흰이티,1,42500,1,true,same_universe_reconstructed
2602091234352880,2026-02-09 03:34:35.000 UTC,2026-02-09,64250,1000000062,흰이티,1,42500,1,true,same_universe_reconstructed
2602091242191022,2026-02-09 03:42:19.000 UTC,2026-02-09,47486,1000000035,떡국떡 500g,4,24000,1,true,same_universe_reconstructed
2602091254551906,2026-02-09 03:54:55.000 UTC,2026-02-09,64250,1000000062,흰이티,2,85000,1,true,same_universe_reconstructed
2602091313320699,2026-02-09 04:13:32.000 UTC,2026-02-09,53116,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602091315105521,2026-02-09 04:15:10.000 UTC,2026-02-09,53116,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602091315119802,2026-02-09 04:15:12.000 UTC,2026-02-09,53116,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602091315320313,2026-02-09 04:15:32.000 UTC,2026-02-09,64260,1000000064,2색 이티,3,129000,1,true,same_universe_reconstructed
2602091317004785,2026-02-09 04:17:00.000 UTC,2026-02-09,53116,1000000156,기원상,1,29000,1,true,same_universe_reconstructed
2602091330512419,2026-02-09 04:30:51.000 UTC,2026-02-09,64262,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091339304662,2026-02-09 04:39:30.000 UTC,2026-02-09,0,1000000064,2색 이티,1,86500,1,true,same_universe_reconstructed
2602091351238246,2026-02-09 04:51:23.000 UTC,2026-02-09,60055,1000000045,완두시루떡,1,20000,1,true,same_universe_reconstructed
2602091352558007,2026-02-09 04:52:55.000 UTC,2026-02-09,64268,1000000093,매화 2송이 1호,14,65800,1,true,same_universe_reconstructed
2602091358112708,2026-02-09 04:58:11.000 UTC,2026-02-09,64259,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602091420526830,2026-02-09 05:20:52.000 UTC,2026-02-09,0,1000000064,2색 이티,2,173000,1,true,same_universe_reconstructed
2602091426338473,2026-02-09 05:26:33.000 UTC,2026-02-09,64279,1000000064,2색 이티,2,173000,1,true,same_universe_reconstructed
2602091431572974,2026-02-09 05:31:57.000 UTC,2026-02-09,64278,1000000153,유밀상,1,28600,1,true,same_universe_reconstructed
2602091431572974,2026-02-09 05:31:57.000 UTC,2026-02-09,64278,1000000156,기원상,1,24000,1,true,same_universe_reconstructed
2602091431575785,2026-02-09 05:31:57.000 UTC,2026-02-09,64094,1000000064,2색 이티,2,128000,2,true,same_universe_reconstructed
2602091432387916,2026-02-09 05:32:38.000 UTC,2026-02-09,64281,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602091440460788,2026-02-09 05:40:46.000 UTC,2026-02-09,64132,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091458599031,2026-02-09 05:58:59.000 UTC,2026-02-09,64052,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602091500218692,2026-02-09 06:00:21.000 UTC,2026-02-09,64052,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602091500286213,2026-02-09 06:00:28.000 UTC,2026-02-09,63637,1000000064,2색 이티,5,299000,2,true,same_universe_reconstructed
2602091500286213,2026-02-09 06:00:28.000 UTC,2026-02-09,63637,1000000127,흑임자이티,1,90000,1,true,same_universe_reconstructed
2602091505160614,2026-02-09 06:05:16.000 UTC,2026-02-09,63216,1000000108,매화 2송이 2호,40,184000,1,true,same_universe_reconstructed
2602091515371705,2026-02-09 06:15:37.000 UTC,2026-02-09,64213,1000000093,매화 2송이 1호,66,310200,1,true,same_universe_reconstructed
2602091519254367,2026-02-09 06:19:25.000 UTC,2026-02-09,64288,1000000094,매화 3송이 1호,30,195000,1,true,same_universe_reconstructed
2602091521577788,2026-02-09 06:21:57.000 UTC,2026-02-09,64288,1000000094,매화 3송이 1호,30,195000,1,true,same_universe_reconstructed
2602091522309009,2026-02-09 06:22:30.000 UTC,2026-02-09,64189,1000000064,2색 이티,2,87500,2,true,same_universe_reconstructed
2602091522501910,2026-02-09 06:22:50.000 UTC,2026-02-09,64288,1000000094,매화 3송이 1호,30,195000,1,true,same_universe_reconstructed
2602091523528921,2026-02-09 06:23:52.000 UTC,2026-02-09,64288,1000000094,매화 3송이 1호,30,195000,1,true,same_universe_reconstructed
2602091533447353,2026-02-09 06:33:44.000 UTC,2026-02-09,64291,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2602091538161594,2026-02-09 06:38:16.000 UTC,2026-02-09,33429,1000000063,쑥이티,1,46000,1,true,same_universe_reconstructed
2602091538161594,2026-02-09 06:38:16.000 UTC,2026-02-09,33429,1000000064,2색 이티,5,110000,1,true,same_universe_reconstructed
2602091542346076,2026-02-09 06:42:34.000 UTC,2026-02-09,64274,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602091542346076,2026-02-09 06:42:34.000 UTC,2026-02-09,64274,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091542346076,2026-02-09 06:42:34.000 UTC,2026-02-09,64274,1000000128,흑임자인절미,1,22500,1,true,same_universe_reconstructed
2602091542408247,2026-02-09 06:42:40.000 UTC,2026-02-09,64274,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602091542408247,2026-02-09 06:42:40.000 UTC,2026-02-09,64274,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091542408247,2026-02-09 06:42:40.000 UTC,2026-02-09,64274,1000000128,흑임자인절미,1,22500,1,true,same_universe_reconstructed
2602091559077611,2026-02-09 06:59:07.000 UTC,2026-02-09,63804,1000000064,2색 이티,2,65000,2,true,same_universe_reconstructed
2602091605461193,2026-02-09 07:05:46.000 UTC,2026-02-09,64197,1000000043,모듬영양찰떡,1,45000,1,true,same_universe_reconstructed
2602091605461193,2026-02-09 07:05:46.000 UTC,2026-02-09,64197,1000000044,고구마찰떡,1,22500,1,true,same_universe_reconstructed
2602091605461193,2026-02-09 07:05:46.000 UTC,2026-02-09,64197,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091605461193,2026-02-09 07:05:46.000 UTC,2026-02-09,64197,1000000144,경기 미숫가루 쫀드기,1,9000,1,true,same_universe_reconstructed
2602091619135005,2026-02-09 07:19:13.000 UTC,2026-02-09,64298,1000000044,고구마찰떡,1,87500,1,true,same_universe_reconstructed
2602091619135005,2026-02-09 07:19:13.000 UTC,2026-02-09,64298,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602091619135005,2026-02-09 07:19:13.000 UTC,2026-02-09,64298,1000000128,흑임자인절미,1,45000,1,true,same_universe_reconstructed
2602091621260086,2026-02-09 07:21:26.000 UTC,2026-02-09,62181,1000000156,기원상,3,87000,1,true,same_universe_reconstructed
2602091628179277,2026-02-09 07:28:18.000 UTC,2026-02-09,64073,1000000093,매화 2송이 1호,20,96000,1,true,same_universe_reconstructed
2602091646197585,2026-02-09 07:46:19.000 UTC,2026-02-09,63559,1000000043,모듬영양찰떡,1,22500,1,true,same_universe_reconstructed
2602091646264416,2026-02-09 07:46:26.000 UTC,2026-02-09,63559,1000000043,모듬영양찰떡,1,22500,1,true,same_universe_reconstructed
2602091653597479,2026-02-09 07:53:59.000 UTC,2026-02-09,64309,1000000111,매화 3송이 3호,30,213000,1,true,same_universe_reconstructed
2602091653597479,2026-02-09 07:53:59.000 UTC,2026-02-09,64309,1000000112,매화 5송이 2호,10,116000,1,true,same_universe_reconstructed
2602091700010232,2026-02-09 08:00:01.000 UTC,2026-02-09,64310,1000000035,떡국떡 500g,4,24000,1,true,same_universe_reconstructed
2602091706254035,2026-02-09 08:06:25.000 UTC,2026-02-09,2113,1000000035,떡국떡 500g,2,12000,1,true,same_universe_reconstructed
2602091706254035,2026-02-09 08:06:25.000 UTC,2026-02-09,2113,1000000042,약식,3,67500,1,true,same_universe_reconstructed
2602091706254035,2026-02-09 08:06:25.000 UTC,2026-02-09,2113,1000000045,완두시루떡,5,271000,2,true,same_universe_reconstructed
2602091706254035,2026-02-09 08:06:25.000 UTC,2026-02-09,2113,1000000121,깨송편 1kg,3,58500,1,true,same_universe_reconstructed
2602091720503556,2026-02-09 08:20:50.000 UTC,2026-02-09,64314,1000000064,2색 이티,2,66500,2,true,same_universe_reconstructed
2602091722029767,2026-02-09 08:22:03.000 UTC,2026-02-09,61111,1000000033,가래떡(40개) 4kg,1,45000,1,true,same_universe_reconstructed
2602091724373488,2026-02-09 08:24:37.000 UTC,2026-02-09,63746,1000000093,매화 2송이 1호,30,144000,1,true,same_universe_reconstructed
2602091725250739,2026-02-09 08:25:25.000 UTC,2026-02-09,2113,1000000035,떡국떡 500g,2,12000,1,true,same_universe_reconstructed
2602091725250739,2026-02-09 08:25:25.000 UTC,2026-02-09,2113,1000000042,약식,3,67500,1,true,same_universe_reconstructed
2602091725250739,2026-02-09 08:25:25.000 UTC,2026-02-09,2113,1000000043,모듬영양찰떡,3,67500,1,true,same_universe_reconstructed
2602091725250739,2026-02-09 08:25:25.000 UTC,2026-02-09,2113,1000000045,완두시루떡,5,271000,2,true,same_universe_reconstructed
2602091725250739,2026-02-09 08:25:25.000 UTC,2026-02-09,2113,1000000121,깨송편 1kg,2,39000,1,true,same_universe_reconstructed
2602091740468891,2026-02-09 08:40:46.000 UTC,2026-02-09,59514,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602091744232512,2026-02-09 08:44:23.000 UTC,2026-02-09,18031,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091834335785,2026-02-09 09:34:33.000 UTC,2026-02-09,57277,1000000042,약식,3,67500,1,true,same_universe_reconstructed
2602091834335785,2026-02-09 09:34:33.000 UTC,2026-02-09,57277,1000000045,완두시루떡,3,60000,1,true,same_universe_reconstructed
2602091840456276,2026-02-09 09:40:45.000 UTC,2026-02-09,59035,1000000045,완두시루떡,2,81500,2,true,same_universe_reconstructed
2602091840456276,2026-02-09 09:40:45.000 UTC,2026-02-09,59035,1000000069,설기세트,1,38920,1,true,same_universe_reconstructed
2602091946311112,2026-02-09 10:46:31.000 UTC,2026-02-09,0,1000000062,흰이티,1,42500,1,true,same_universe_reconstructed
2602091955319933,2026-02-09 10:55:32.000 UTC,2026-02-09,64200,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091955319933,2026-02-09 10:55:32.000 UTC,2026-02-09,64200,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2602091955319933,2026-02-09 10:55:32.000 UTC,2026-02-09,64200,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602091957111684,2026-02-09 10:57:11.000 UTC,2026-02-09,64200,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091957111684,2026-02-09 10:57:11.000 UTC,2026-02-09,64200,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2602091958070435,2026-02-09 10:58:07.000 UTC,2026-02-09,64200,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091958070435,2026-02-09 10:58:07.000 UTC,2026-02-09,64200,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2602091959109086,2026-02-09 10:59:10.000 UTC,2026-02-09,64200,1000000064,2색 이티,1,22000,1,true,same_universe_reconstructed
2602091959109086,2026-02-09 10:59:10.000 UTC,2026-02-09,64200,1000000111,매화 3송이 3호,10,70000,1,true,same_universe_reconstructed
2602092012024639,2026-02-09 11:12:02.000 UTC,2026-02-09,64085,1000000063,쑥이티,2,93500,2,true,same_universe_reconstructed
2602092016370211,2026-02-09 11:16:37.000 UTC,2026-02-09,11685,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602092045458366,2026-02-09 11:45:45.000 UTC,2026-02-09,60739,1000000112,매화 5송이 2호,202,2343200,1,true,same_universe_reconstructed
2602092053138409,2026-02-09 11:53:13.000 UTC,2026-02-09,60739,1000000112,매화 5송이 2호,119,1380400,1,true,same_universe_reconstructed
2602092053141150,2026-02-09 11:53:14.000 UTC,2026-02-09,64332,1000000093,매화 2송이 1호,60,288000,1,true,same_universe_reconstructed
2602092105021324,2026-02-09 12:05:02.000 UTC,2026-02-09,60739,1000000112,매화 5송이 2호,132,1531200,1,true,same_universe_reconstructed
2602092110127645,2026-02-09 12:10:12.000 UTC,2026-02-09,60739,1000000112,매화 5송이 2호,36,417600,1,true,same_universe_reconstructed
2602092115262577,2026-02-09 12:15:26.000 UTC,2026-02-09,62021,1000000062,흰이티,1,42500,1,true,same_universe_reconstructed
2602092115262577,2026-02-09 12:15:26.000 UTC,2026-02-09,62021,1000000063,쑥이티,1,47500,1,true,same_universe_reconstructed
2602092115262577,2026-02-09 12:15:26.000 UTC,2026-02-09,62021,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602092115262577,2026-02-09 12:15:26.000 UTC,2026-02-09,62021,1000000127,흑임자이티,1,47500,1,true,same_universe_reconstructed
2602092115402338,2026-02-09 12:15:40.000 UTC,2026-02-09,49511,1000000064,2색 이티,1,85000,1,true,same_universe_reconstructed
2602092119592320,2026-02-09 12:19:59.000 UTC,2026-02-09,49511,1000000064,2색 이티,5,215000,1,true,same_universe_reconstructed
2602092122141361,2026-02-09 12:22:14.000 UTC,2026-02-09,49511,1000000064,2색 이티,1,43000,1,true,same_universe_reconstructed
2602092136002183,2026-02-09 12:36:00.000 UTC,2026-02-09,64358,1000000064,2색 이티,1,44500,1,true,same_universe_reconstructed
2602092136002183,2026-02-09 12:36:00.000 UTC,2026-02-09,64358,1000000127,흑임자이티,1,23500,1,true,same_universe_reconstructed
2602092209546225,2026-02-09 13:09:54.000 UTC,2026-02-09,64366,1000000108,매화 2송이 2호,45,202500,1,true,same_universe_reconstructed
2602092215150466,2026-02-09 13:15:15.000 UTC,2026-02-09,63468,1000000064,2색 이티,2,173000,1,true,same_universe_reconstructed
2602092221503637,2026-02-09 13:21:50.000 UTC,2026-02-09,64364,1000000043,모듬영양찰떡,1,87500,1,true,same_universe_reconstructed
2602092225580729,2026-02-09 13:25:58.000 UTC,2026-02-09,64364,1000000043,모듬영양찰떡,1,87500,1,true,same_universe_reconstructed
2602092319273776,2026-02-09 14:19:27.000 UTC,2026-02-09,64378,1000000064,2색 이티,2,129500,2,true,same_universe_reconstructed
