date,product_id,product_name,first_customer_cnt,entry_gravity_score,entry_gravity_primary_type,expansion_gravity_score,expansion_gravity_primary_type,revenue_90d,convergence_gravity_score,return_gravity_score,return_customer_rate_90d,return_loop_rate_90d,simple_repeat_rate_90d,distinct_source_product_cnt_90d,scored_observed_flag,demand_observed_flag
2026-04-09,1000000065,흰인절미,50,0.017356922661547234,None,0.16247715656002604,None,10244100,0.04749295667814882,0.46536667064106224,0.08,0.12,0.02,4,true,true
2026-04-09,1000000066,쑥인절미,86,0.031067579744783108,None,0.1834020002223064,None,14719540,0.010185009870955736,0.342350400414972,0.046511627906976744,0.08139534883720931,0.011627906976744186,1,true,true
2026-04-09,1000000069,설기세트,104,0.04451180567384166,None,0.13798959611812525,None,21358040,0.03527767699212159,0.25003243057301333,0.038461538461538464,0.04807692307692308,0,3,true,true
2026-04-09,1000000070,마스코바도 쑥설기,23,0.005089591605716362,None,0.1204465061572905,None,3642420,0.015093807512552026,0.16059534154305405,0.043478260869565216,0.043478260869565216,0.043478260869565216,2,true,true
2026-04-09,1000000071,마스코바도 호박설기,35,0.009341959018717729,None,0.13809847547113524,None,5767840,0.03472134157382979,0.3682626012563607,0.08571428571428572,0.08571428571428572,0,2,true,true
2026-04-09,1000000072,마스코바도 흑임자설기,13,0.0017884059950583808,None,0.08343752241006379,None,1470500,0.006801950647196693,0,0,0,0,1,true,true
2026-04-09,1000000074,경기 콩약과(10ea),1,0,None,0,None,89500,0,0,0,0,0,0,true,true
2026-04-09,1000000083,백설기,78,0.03644023575784998,None,0.2233147017521165,None,20236380,0.06829658197748466,0.35029757137586903,0.0641025641025641,0.0641025641025641,0.01282051282051282,6,true,true
2026-04-09,1000000084,십리향 1단 (1호 2호 3호),148,0.08470442257989941,None,0.1380056812304445,None,40592600,0.17718371108505904,0.043295899993864934,0.006756756756756757,0.006756756756756757,0.02702702702702703,13,true,true
2026-04-09,1000000085,십리향 2단 (1호 2호 3호),319,0.18493675736451715,Broad,0.28822096463129004,None,70654000,0.2275565681444694,0.18919119729643655,0.025078369905956112,0.025078369905956112,0.05956112852664577,12,true,true
2026-04-09,1000000086,십리향 3단,200,0.11625872547178251,Qualified,0.6403061826283339,Deep,51035020,0.22704953411544684,0.3026642379424901,0.04,0.05,0.105,14,true,true
2026-04-09,1000000087,백리향 1단 (1호 2호 3호),460,0.26014091317680205,Broad,0.2702880968514373,None,88509320,0.4029885495882237,0.3354795348454155,0.03695652173913044,0.04782608695652174,0.07173913043478261,19,true,true
2026-04-09,1000000088,백리향 2단 (1호 2호),356,0.23446918368645978,Broad,0.349071769180132,None,91639700,0.3931029455404538,0.08659144661832731,0.011235955056179775,0.011235955056179775,0.11235955056179775,18,true,true
2026-04-09,1000000089,백리향 3단,50,0.028705205374465578,Qualified,0.48141379721489197,Deep,20093420,0.07387751146703048,0.1925655188859568,0.04,0.04,0.08,7,true,true
2026-04-09,1000000090,일리향 1단 (1호 2호 3호),127,0.06780346151227784,None,0.11865015665019174,None,33291320,0.14321931546026706,0,0,0,0.023622047244094488,11,true,true
2026-04-09,1000000091,일리향 2단 (1호 2호 3호),180,0.19907881659461096,None,0.25811290142297516,None,106359480,0.2048569130734414,0.1488218530727064,0.022222222222222223,0.022222222222222223,0.06111111111111111,13,true,true
2026-04-09,1000000092,일리향 3단,155,0.08699905608063117,None,0.21151568333844825,None,40789660,0.14301710246689628,0.08356175144234992,0.012903225806451613,0.012903225806451613,0.05806451612903226,11,true,true
2026-04-09,1000000093,매화 2송이 1호,710,0.6515341521391822,Broad,0.29742822189764134,None,240853640,0.3502322767300982,0.09837419225555062,0.011267605633802818,0.011267605633802818,0.10985915492957747,17,true,true
2026-04-09,1000000094,매화 3송이 1호,187,0.17928568866921832,None,0.2640863108066907,None,92374940,0.23730553236270885,0.14445746915921542,0.0213903743315508,0.0213903743315508,0.0855614973262032,12,true,true
2026-04-09,1000000095,매화 5송이 1호,7,0.003076838339829715,None,0.05519622672005255,None,5727000,0.004080655630334165,0,0,0,0,1,true,true
2026-04-09,1000000108,매화 2송이 2호,249,0.2472468905469201,Broad,0.29183801862082925,None,119179700,0.24201977858097215,0.23058806409547003,0.0321285140562249,0.0321285140562249,0.10040160642570281,14,true,true
2026-04-09,1000000110,매화 3송이 2호,72,0.05739279948230453,None,0.1810260048751436,None,37821400,0.05917386064964918,0.07426707892313585,0.013888888888888888,0.013888888888888888,0.09722222222222222,5,true,true
2026-04-09,1000000111,매화 3송이 3호,338,0.33415439476115577,Broad,0.30050551175353213,None,149314900,0.3171470274774407,0.09029273592594392,0.011834319526627219,0.011834319526627219,0.10059171597633136,18,true,true
2026-04-09,1000000112,매화 5송이 2호,93,0.0849610447338282,None,0.18461474573394646,None,52899100,0.1330594660459664,0.18461474573394643,0.03225806451612903,0.03225806451612903,0.03225806451612903,11,true,true
2026-04-09,1000000113,매화 5송이 3호,101,0.09213711042969248,Heavy,0.21699755708873392,None,55939200,0.07599367841349387,0.13984287012385074,0.019801980198019802,0.0297029702970297,0.07920792079207921,7,true,true
2026-04-09,1000000121,깨송편 1kg,184,0.07108334665205425,None,0.2057244524371178,None,25888100,0.18038189863251358,0.23772603392733613,0.021739130434782608,0.05434782608695652,0.09239130434782608,11,true,true
2026-04-09,1000000127,흑임자이티,248,0.11416055730123933,Broad,0.16265086163111106,None,41856480,0.08695318268518441,0.2144581731136131,0.028225806451612902,0.03225806451612903,0.008064516129032258,6,true,true
2026-04-09,1000000128,흑임자인절미,61,0.021929181048849982,None,0.14120930650915572,None,12027760,0.038118492654134854,0.08367958904246267,0.01639344262295082,0.01639344262295082,0,3,true,true
2026-04-09,1000000142,경기 미숫가루,36,0.012502232277284517,None,0.15812432186806177,None,8626840,0.01602162412128108,0,0,0,0,2,true,true
2026-04-09,1000000143,"경기참기름, 경기들기름",25,0.01039950853538225,None,0.1429752167524822,None,9081420,0.01716209366536325,0.15250689786931437,0.04,0.04,0,2,true,true
2026-04-09,1000000144,경기 미숫가루 쫀드기,61,0.02712859211375061,None,0.0941395376727705,None,16283740,0,0.08367958904246267,0.01639344262295082,0.01639344262295082,0,0,true,true
2026-04-09,1000000153,유밀상,55,0.010832974944985516,None,0.1350861793026593,None,3817000,0.08637002308121651,0,0,0,0.05454545454545454,8,true,true
2026-04-09,1000000154,화연상,38,0.007554108739591762,None,0.13071838635888622,None,3530600,0.01003814615947611,0,0,0,0.10526315789473684,1,true,true
2026-04-09,1000000156,기원상,70,0.014506701885764134,None,0.1847602962134268,None,4599400,0.07601415283760918,0.0757990958824315,0.014285714285714285,0.014285714285714285,0.14285714285714285,6,true,true
2026-04-10,1000000027,마스코바도 설기,16,0.0029102340760852477,None,0.1287241602374354,None,3347920,0.045271242041943424,0,0,0,0.125,7,true,true
2026-04-10,1000000028,마스코바도 딸기설기,15,0.0027369161143355474,None,0.06625345464866224,None,3335840,0.034176276377141865,0.17962047704748435,0.06666666666666667,0.06666666666666667,0.06666666666666667,6,true,true
2026-04-10,1000000033,가래떡,47,0.01161856247465604,None,0.14008706415555722,None,6851500,0.08662177605348138,0,0,0,0.06382978723404255,9,true,true
2026-04-10,1000000035,떡국떡 500g,77,0.03606253021550471,None,0.20096186764067756,None,21966100,0.14303640571454604,0.20431123210135552,0.03896103896103896,0.03896103896103896,0.012987012987012988,12,true,true
2026-04-10,1000000042,약식,192,0.08797822004749967,None,0.3090148188289391,None,36908640,0.45630362611164726,0.15393515974997152,0.020833333333333332,0.026041666666666668,0.109375,21,true,true
2026-04-10,1000000043,모듬영양찰떡,197,0.08837398100873514,None,0.27145691997500976,None,36314080,0.38199570098119934,0.3439857197822863,0.04060913705583756,0.06598984771573604,0.06598984771573604,19,true,true
2026-04-10,1000000044,고구마찰떡,140,0.060191261432279895,None,0.22857452566667052,None,27658040,0.2550624039108391,0.36426797423704327,0.05,0.07142857142857142,0.02857142857142857,17,true,true
2026-04-10,1000000045,완두시루떡,309,0.23106503189594974,Broad,0.2851470917082354,None,100781040,0.437694171663226,0.552472490184706,0.06472491909385113,0.08737864077669903,0.06796116504854369,23,true,true
2026-04-10,1000000062,흰이티,238,0.11155577501760652,Broad,0.14196387514329484,None,43756400,0.24293356474439096,0.11842456593150066,0.01680672268907563,0.01680672268907563,0.025210084033613446,11,true,true
2026-04-10,1000000063,쑥이티,298,0.16459948306187794,Broad,0.24294655778163513,None,64836680,0.17482901971518225,0.27340400884105187,0.03691275167785235,0.03691275167785235,0.040268456375838924,11,true,true
2026-04-10,1000000064,2색 이티,1660,1,Broad,0.2676957831325301,None,250795640,1,0.18293172690763054,0.016265060240963854,0.020481927710843374,0.0825301204819277,31,true,true
2026-04-10,1000000065,흰인절미,50,0.015842612183229136,None,0.1513813019397612,None,10244100,0.04405166106040832,0.4395664471139733,0.08,0.12,0.02,4,true,true
2026-04-10,1000000066,쑥인절미,85,0.02884629733682527,None,0.17578444585005873,None,14641120,0.009650610985806751,0.3322977080069259,0.047058823529411764,0.08235294117647059,0.011764705882352941,1,true,true
2026-04-10,1000000069,설기세트,103,0.04184473539965425,None,0.1328428534958652,None,21279620,0.03370941110929166,0.24434001771205294,0.038834951456310676,0.04854368932038835,0,3,true,true
2026-04-10,1000000070,마스코바도 쑥설기,23,0.0042769995055879344,None,0.10734932633659548,None,3642420,0.01346963388117616,0.14551797570071834,0.043478260869565216,0.043478260869565216,0.043478260869565216,2,true,true
2026-04-10,1000000071,마스코바도 호박설기,36,0.008577032213246438,None,0.12429156960004036,None,5911840,0.032181154390363044,0.3369682553601095,0.08333333333333333,0.08333333333333333,0,2,true,true
2026-04-10,1000000072,마스코바도 흑임자설기,13,0.0013111569454490896,None,0.07034825094331448,None,1470500,0.005738471171576482,0,0,0,0,1,true,true
2026-04-10,1000000074,경기 콩약과(10ea),2,0,None,0,None,334000,0,0,0,0,0,0,true,true
2026-04-10,1000000083,백설기,77,0.03402035921327664,None,0.22608210109576224,None,20313380,0.06458308890882401,0.40862246420271103,0.07792207792207792,0.07792207792207792,0.012987012987012988,6,true,true
2026-04-10,1000000084,십리향 1단 (1호 2호 3호),147,0.08104900324525635,None,0.13383223037736228,None,40547600,0.2117856552061382,0.0426863584471587,0.006802721088435374,0.006802721088435374,0.027210884353741496,16,true,true
2026-04-10,1000000085,십리향 2단 (1호 2호 3호),318,0.18105795350039977,Broad,0.2831426510544597,None,70813500,0.22448716635821767,0.1889553691823266,0.025157232704402517,0.025157232704402517,0.05660377358490566,12,true,true
2026-04-10,1000000086,십리향 3단,200,0.11264760652040354,Qualified,0.6219774547663804,Deep,51035020,0.22077161470281742,0.29843823470618747,0.04,0.05,0.105,14,true,true
2026-04-10,1000000087,백리향 1단 (1호 2호 3호),457,0.2555711286074138,Broad,0.2710814515454178,None,88530320,0.3970637269683167,0.3373458063676311,0.037199124726477024,0.04814004376367615,0.07221006564551423,19,true,true
2026-04-10,1000000088,백리향 2단 (1호 2호),355,0.22982158483026696,Broad,0.34745984840857885,None,91656700,0.3886774707337128,0.08662089707452694,0.011267605633802818,0.011267605633802818,0.11267605633802817,18,true,true
2026-04-10,1000000089,백리향 3단,50,0.026425755701697494,Qualified,0.44853719093262584,Deep,20093420,0.06884870730460654,0.1824051243126012,0.04,0.04,0.08,7,true,true
2026-04-10,1000000090,일리향 1단 (1호 2호 3호),127,0.06483433712114128,None,0.1140478265504337,None,33291320,0.13768961196156027,0,0,0,0.023622047244094488,11,true,true
2026-04-10,1000000091,일리향 2단 (1호 2호 3호),182,0.19404003502982475,None,0.24807610798742494,None,106665980,0.1992845123144249,0.14541878762506114,0.02197802197802198,0.02197802197802198,0.06043956043956044,13,true,true
2026-04-10,1000000092,일리향 3단,154,0.0833726925605753,None,0.2053004481833404,None,40753660,0.1379542833790593,0.0824581223979178,0.012987012987012988,0.012987012987012988,0.05844155844155844,11,true,true
2026-04-10,1000000093,매화 2송이 1호,710,0.6468439352542674,Broad,0.2949070103535445,None,240948040,0.34796063893525714,0.11156172174614708,0.01267605633802817,0.01267605633802817,0.10985915492957747,17,true,true
2026-04-10,1000000094,매화 3송이 1호,188,0.17335410591244813,None,0.25512690819252526,None,91927740,0.2308111348181859,0.14188254267572917,0.02127659574468085,0.02127659574468085,0.0851063829787234,12,true,true
2026-04-10,1000000095,매화 5송이 1호,7,0.0021934109401145502,None,0.04159257634092745,None,5727000,0.0030730306249242166,0,0,0,0,1,true,true
2026-04-10,1000000108,매화 2송이 2호,249,0.2410740659633351,Broad,0.28471932216033335,None,119179700,0.2356735132022341,0.22871280529093443,0.0321285140562249,0.0321285140562249,0.10040160642570281,14,true,true
2026-04-10,1000000110,매화 3송이 2호,71,0.053402377608253435,None,0.17272957521544546,None,37691900,0.055719853017284,0.07204447239755334,0.014084507042253521,0.014084507042253521,0.09859154929577464,5,true,true
2026-04-10,1000000111,매화 3송이 3호,338,0.32809627718314943,Broad,0.2947700346994836,None,149495900,0.31116894616127205,0.09004555676578906,0.011834319526627219,0.011834319526627219,0.10059171597633136,18,true,true
2026-04-10,1000000112,매화 5송이 2호,93,0.08064391200388883,None,0.17591654395920786,None,52899100,0.12691307257215634,0.17884848635852796,0.03225806451612903,0.03225806451612903,0.03225806451612903,11,true,true
2026-04-10,1000000113,매화 5송이 3호,102,0.08826211232275248,Heavy,0.20581492515830435,None,56077200,0.07282592090346747,0.13446575110342554,0.0196078431372549,0.029411764705882353,0.0784313725490196,7,true,true
2026-04-10,1000000121,깨송편 1kg,184,0.06859724341872454,None,0.19948252170286523,None,25888100,0.17470388507434242,0.23287737348423382,0.021739130434782608,0.05434782608695652,0.09239130434782608,11,true,true
2026-04-10,1000000127,흑임자이티,249,0.1117561358133155,Broad,0.16344998124019136,None,42084480,0.08497571666843493,0.2118405491629147,0.028112449799196786,0.0321285140562249,0.008032128514056224,6,true,true
2026-04-10,1000000128,흑임자인절미,61,0.020255783133524427,None,0.13263675048833493,None,12027760,0.035830492561833564,0.07990954844235489,0.01639344262295082,0.01639344262295082,0,3,true,true
2026-04-10,1000000142,경기 미숫가루,37,0.01149105849844786,None,0.14258538078413005,None,8742840,0.014858396804552365,0,0,0,0,2,true,true
2026-04-10,1000000143,"경기참기름, 경기들기름",25,0.009061083242954102,None,0.1282036791943658,None,9081420,0.01540100349574445,0.13902976765966782,0.04,0.04,0,2,true,true
2026-04-10,1000000144,경기 미숫가루 쫀드기,61,0.025277334957119712,None,0.10316191704648271,None,16399740,0,0.07990954844235489,0.01639344262295082,0.01639344262295082,0,0,true,true
2026-04-10,1000000153,유밀상,55,0.009790582302091386,None,0.12636645557650814,None,3817000,0.08080720369363711,0,0,0,0.05454545454545454,8,true,true
2026-04-10,1000000154,화연상,38,0.006636300724991302,None,0.12021728092772939,None,3530600,0.009263163398726099,0,0,0,0.10526315789473684,1,true,true
2026-04-10,1000000156,기원상,70,0.013336086701723206,None,0.17442611851871578,None,4599400,0.07182953203735426,0.07275209045908829,0.014285714285714285,0.014285714285714285,0.14285714285714285,6,true,true
2026-04-11,1000000027,마스코바도 설기,16,0.0029194567797416137,None,0.12878562715502445,None,3347920,0.04532439040460726,0,0,0,0.125,7,true,true
2026-04-11,1000000028,마스코바도 딸기설기,15,0.0027455681244591985,None,0.06628509125541397,None,3335840,0.034197176427366124,0.1797062474035668,0.06666666666666667,0.06666666666666667,0.06666666666666667,6,true,true
2026-04-11,1000000033,가래떡,47,0.01165590072111223,None,0.14015395695961091,None,6851500,0.08672404433223128,0,0,0,0.06382978723404255,9,true,true
2026-04-11,1000000035,떡국떡 500g,77,0.03617574420305694,None,0.20105782869829117,None,21966100,0.14315679350650012,0.20440879250992935,0.03896103896103896,0.03896103896103896,0.012987012987012988,12,true,true
2026-04-11,1000000042,약식,192,0.08822177330766749,None,0.3091623761201867,None,36885720,0.4568692445660739,0.15400866514135225,0.020833333333333332,0.026041666666666668,0.109375,21,true,true
2026-04-11,1000000043,모듬영양찰떡,197,0.08873759299237645,None,0.27158654303954016,None,36365580,0.3826792034047283,0.344149975986022,0.04060913705583756,0.06598984771573604,0.06598984771573604,19,true,true
2026-04-11,1000000044,고구마찰떡,140,0.06038254137010408,None,0.22868367201111894,None,27658040,0.25538401458497834,0.3644419153954976,0.05,0.07142857142857142,0.02857142857142857,17,true,true
2026-04-11,1000000045,완두시루떡,309,0.2317877663620364,Broad,0.28528325195006143,None,100781040,0.43825143090800983,0.552736300653244,0.06472491909385113,0.08737864077669903,0.06796116504854369,23,true,true
2026-04-11,1000000062,흰이티,239,0.11238591448064224,Broad,0.14157228516914164,None,43876400,0.2435805289331956,0.11809790626075406,0.016736401673640166,0.016736401673640166,0.02510460251046025,11,true,true
2026-04-11,1000000063,쑥이티,298,0.16512085414720987,Broad,0.24306256689770284,None,64836680,0.17507997912567663,0.2735345616576245,0.03691275167785235,0.03691275167785235,0.040268456375838924,11,true,true
2026-04-11,1000000064,2색 이티,1655,1,Broad,0.26623867069486407,None,250162720,1,0.18348439073514605,0.016314199395770394,0.02054380664652568,0.08277945619335347,31,true,true
2026-04-11,1000000065,흰인절미,50,0.01589288568142127,None,0.15145358784159726,None,10244100,0.04410418620556576,0.43977634395486026,0.08,0.12,0.02,4,true,true
2026-04-11,1000000066,쑥인절미,85,0.02893841731765171,None,0.1758683844675379,None,14641120,0.00965466231887633,0.3324563830823384,0.047058823529411764,0.08235294117647059,0.011764705882352941,1,true,true
2026-04-11,1000000069,설기세트,102,0.0415353397503532,None,0.13384358233579163,None,21136700,0.03358592199640885,0.2461806745184817,0.0392156862745098,0.049019607843137254,0,3,true,true
2026-04-11,1000000070,마스코바도 쑥설기,23,0.0042907014478428575,None,0.10740058658318012,None,3642420,0.013483030651741505,0.14558746181275528,0.043478260869565216,0.043478260869565216,0.043478260869565216,2,true,true
2026-04-11,1000000071,마스코바도 호박설기,36,0.008604471340280239,None,0.12435091991665169,None,5911840,0.03224380960877014,0.3371291606629224,0.08333333333333333,0.08333333333333333,0,2,true,true
2026-04-11,1000000072,마스코바도 흑임자설기,13,0.0013154251332293829,None,0.07038184285127713,None,1470500,0.005745622294723392,0,0,0,0,1,true,true
2026-04-11,1000000074,경기 콩약과(10ea),2,0,None,0,None,334000,0,0,0,0,0,0,true,true
2026-04-11,1000000083,백설기,78,0.034535527376198,None,0.22416324035369617,None,20433380,0.06490319781884248,0.4051543010837176,0.07692307692307693,0.07692307692307693,0.01282051282051282,6,true,true
2026-04-11,1000000084,십리향 1단 (1호 2호 3호),147,0.08130374832029183,None,0.13389613644332682,None,40547600,0.21203845356787443,0.04270674155839444,0.006802721088435374,0.006802721088435374,0.027210884353741496,16,true,true
2026-04-11,1000000085,십리향 2단 (1호 2호 3호),318,0.18163101406503263,Broad,0.28327785415826096,None,70813500,0.22342120284996816,0.18904559703142745,0.025157232704402517,0.025157232704402517,0.05660377358490566,12,true,true
2026-04-11,1000000086,십리향 3단,200,0.11278102523254357,Qualified,0.6222744544662335,Deep,50896520,0.22113988261396106,0.2985807415855819,0.04,0.05,0.105,14,true,true
2026-04-11,1000000087,백리향 1단 (1호 2호 3호),454,0.25509509501077604,Broad,0.2726462318754542,None,88333320,0.3971097734431011,0.33929308855612084,0.037444933920704845,0.048458149779735685,0.07268722466960352,19,true,true
2026-04-11,1000000088,백리향 2단 (1호 2호),355,0.2304146808572067,Broad,0.34363006510777433,None,91584700,0.38898606496256866,0.08666225931400202,0.011267605633802818,0.011267605633802818,0.11267605633802817,18,true,true
2026-04-11,1000000089,백리향 3단,50,0.026507908203390343,Qualified,0.4487513713825105,Deep,20093420,0.06892607686045897,0.18249222436222096,0.04,0.04,0.08,7,true,true
2026-04-11,1000000090,일리향 1단 (1호 2호 3호),127,0.06503843559009828,None,0.11410228538972894,None,33291320,0.1378374015648955,0,0,0,0.023622047244094488,11,true,true
2026-04-11,1000000091,일리향 2단 (1호 2호 3호),182,0.19463840526029813,None,0.24819456650878835,None,106665980,0.1995775787293619,0.14548822637392042,0.02197802197802198,0.02197802197802198,0.06043956043956044,13,true,true
2026-04-11,1000000092,일리향 3단,154,0.0836350833642636,None,0.20539848095128546,None,40753660,0.13809678527030456,0.08249749687590727,0.012987012987012988,0.012987012987012988,0.05844155844155844,11,true,true
2026-04-11,1000000093,매화 2송이 1호,707,0.6459147302713478,Broad,0.29377555807302447,None,240072240,0.3481082768681203,0.11200193151534062,0.01272984441301273,0.01272984441301273,0.11032531824611033,17,true,true
2026-04-11,1000000094,매화 3송이 1호,188,0.17373771198823332,None,0.25524873353294064,None,91830640,0.2311121218958778,0.1419502928365528,0.02127659574468085,0.02127659574468085,0.0851063829787234,12,true,true
2026-04-11,1000000095,매화 5송이 1호,7,0.0022001098627103598,None,0.041612437161596606,None,5727000,0.0030758873517848064,0,0,0,0,1,true,true
2026-04-11,1000000108,매화 2송이 2호,249,0.24182072518308198,Broad,0.2848552781384415,None,119179700,0.23590998541037833,0.22882201766511845,0.0321285140562249,0.0321285140562249,0.10040160642570281,14,true,true
2026-04-11,1000000110,매화 3송이 2호,71,0.053567351901352714,None,0.17281205510535405,None,37691900,0.055781558389996634,0.07207887426616477,0.014084507042253521,0.014084507042253521,0.09859154929577464,5,true,true
2026-04-11,1000000111,매화 3송이 3호,339,0.32952592588657414,Broad,0.2942240557170133,None,149509900,0.311755505801762,0.08987877257583882,0.011799410029498525,0.011799410029498525,0.10029498525073746,18,true,true
2026-04-11,1000000112,매화 5송이 2호,93,0.0808927065423044,None,0.1760005456546949,None,52899100,0.12704858889130408,0.1789338880822731,0.03225806451612903,0.03225806451612903,0.03225806451612903,11,true,true
2026-04-11,1000000113,매화 5송이 3호,102,0.08853460886888566,Heavy,0.20591320359352558,None,56077200,0.07288455002448088,0.1345299596811034,0.0196078431372549,0.029411764705882353,0.0784313725490196,7,true,true
2026-04-11,1000000121,깨송편 1kg,184,0.06881795348772132,None,0.19957777635979482,None,25888100,0.1748929162109857,0.23298857447632343,0.021739130434782608,0.05434782608695652,0.09239130434782608,11,true,true
2026-04-11,1000000127,흑임자이티,249,0.11211327080789912,Broad,0.16352803004243863,None,42084480,0.08468932510319198,0.21194170488654415,0.028112449799196786,0.0321285140562249,0.008032128514056224,6,true,true
2026-04-11,1000000128,흑임자인절미,61,0.02032015076078018,None,0.132700085702148,None,12027760,0.03587907074140447,0.07994770595388671,0.01639344262295082,0.01639344262295082,0,3,true,true
2026-04-11,1000000142,경기 미숫가루,37,0.011527340849529204,None,0.14265346655632616,None,8742840,0.014871125625365307,0,0,0,0,2,true,true
2026-04-11,1000000143,"경기참기름, 경기들기름",25,0.009089309055460001,None,0.1282648975776834,None,9081420,0.015422455905254843,0.13909615559535446,0.04,0.04,0,2,true,true
2026-04-11,1000000144,경기 미숫가루 쫀드기,61,0.025356830332818315,None,0.10321117776833733,None,16399740,0,0.07994770595388671,0.01639344262295082,0.01639344262295082,0,0,true,true
2026-04-11,1000000153,유밀상,55,0.009822985349613627,None,0.12642679666940487,None,3817000,0.08089269990272618,0,0,0,0.05454545454545454,8,true,true
2026-04-11,1000000154,화연상,38,0.006658025558852232,None,0.12027468573569965,None,3530600,0.009300900661315581,0,0,0,0.10526315789473684,1,true,true
2026-04-11,1000000156,기원상,70,0.013380298449576822,None,0.17450940852295893,None,4599400,0.07191977132164484,0.07278683022154184,0.014285714285714285,0.014285714285714285,0.14285714285714285,6,true,true
2026-04-12,1000000027,마스코바도 설기,16,0.002920243491987909,None,0.13461103781668202,None,3347920,0.04531778300945136,0,0,0,0.125,7,true,true
2026-04-12,1000000028,마스코바도 딸기설기,15,0.002746368225600227,None,0.06928339072281824,None,3335840,0.0341936034866143,0.1796890660753364,0.06666666666666667,0.06666666666666667,0.06666666666666667,6,true,true
2026-04-12,1000000033,가래떡,47,0.011657528281005863,None,0.14649359573128237,None,6851500,0.08683265284244497,0,0,0,0.06382978723404255,9,true,true
2026-04-12,1000000035,떡국떡 500g,77,0.03618858660783236,None,0.2101523561295151,None,21966100,0.15327960177643254,0.2043892494244327,0.03896103896103896,0.03896103896103896,0.012987012987012988,13,true,true
2026-04-12,1000000042,약식,192,0.08788577490625034,None,0.31641461303263296,None,36660720,0.4552289629971192,0.15399394070375286,0.020833333333333332,0.026041666666666668,0.109375,21,true,true
2026-04-12,1000000043,모듬영양찰떡,198,0.08920743601055428,None,0.2827772431807037,None,36480080,0.38223340097718317,0.342790796689154,0.04040404040404041,0.06565656565656566,0.06565656565656566,19,true,true
2026-04-12,1000000044,고구마찰떡,141,0.060493587488090875,None,0.22927649295254965,None,27547540,0.25560419736544765,0.36248677079295777,0.04964539007092199,0.07092198581560284,0.028368794326241134,17,true,true
2026-04-12,1000000045,완두시루떡,308,0.23091945744863382,Broad,0.2942762646672274,None,100430040,0.4377902231101373,0.554091606212588,0.06493506493506493,0.08766233766233766,0.06818181818181818,23,true,true
2026-04-12,1000000062,흰이티,239,0.1124105596036634,Broad,0.14797607973564866,None,43876400,0.24357232773337895,0.11808661517365997,0.016736401673640166,0.016736401673640166,0.02510460251046025,11,true,true
2026-04-12,1000000063,쑥이티,298,0.16477447547760352,Broad,0.24926358068877758,None,64613180,0.17490585416256527,0.2735084096058506,0.03691275167785235,0.03691275167785235,0.040268456375838924,11,true,true
2026-04-12,1000000064,2색 이티,1656,1,Broad,0.2781400966183574,None,249958220,1,0.18337359098228664,0.016304347826086956,0.020531400966183576,0.08272946859903382,31,true,true
2026-04-12,1000000065,흰인절미,50,0.015896962256273774,None,0.1583043472380375,None,10244100,0.04406325471781836,0.43973429788343754,0.08,0.12,0.02,4,true,true
2026-04-12,1000000066,쑥인절미,86,0.02931961128631353,None,0.18231195069010983,None,14755620,0.009684208720948339,0.3296911126425455,0.046511627906976744,0.08139534883720931,0.011627906976744186,1,true,true
2026-04-12,1000000069,설기세트,102,0.04154609506640088,None,0.13989778146311202,None,21136700,0.03358499064241985,0.24615713771308964,0.0392156862745098,0.049019607843137254,0,3,true,true
2026-04-12,1000000070,마스코바도 쑥설기,23,0.004291423344877531,None,0.11225867933755879,None,3642420,0.01347129247044253,0.1455735425083139,0.043478260869565216,0.043478260869565216,0.043478260869565216,2,true,true
2026-04-12,1000000071,마스코바도 호박설기,36,0.008606035881782513,None,0.12997573373067617,None,5911840,0.0322479713734681,0.3370969284681653,0.08333333333333333,0.08333333333333333,0,2,true,true
2026-04-12,1000000072,마스코바도 흑임자설기,13,0.0013154512799421667,None,0.0735654522865086,None,1470500,0.005745748720287789,0,0,0,0,1,true,true
2026-04-12,1000000074,경기 콩약과(10ea),2,0,None,0,None,334000,0,0,0,0,0,0,true,true
2026-04-12,1000000083,백설기,78,0.03399661238432268,None,0.23430290391053263,None,19991380,0.06488878437303575,0.33759630429285925,0.0641025641025641,0.0641025641025641,0.01282051282051282,6,true,true
2026-04-12,1000000084,십리향 1단 (1호 2호 3호),148,0.08196520659325025,None,0.13924719257585186,None,40778600,0.21234731221440717,0.042487388691111266,0.006756756756756757,0.006756756756756757,0.02702702702702703,16,true,true
2026-04-12,1000000085,십리향 2단 (1호 2호 3호),318,0.18168196391055397,Broad,0.2960914721704525,None,70813500,0.2234158087674558,0.18902752278804397,0.025157232704402517,0.025157232704402517,0.05660377358490566,12,true,true
2026-04-12,1000000086,십리향 3단,200,0.1129812605792454,Qualified,0.6448727410322861,Deep,50999020,0.2213930711839095,0.29855219492235474,0.04,0.05,0.11,14,true,true
2026-04-12,1000000087,백리향 1단 (1호 2호 3호),453,0.252998315950619,Broad,0.28548290072105836,None,87363320,0.41744104793055914,0.33986059609649805,0.037527593818984545,0.04856512141280353,0.0728476821192053,20,true,true
2026-04-12,1000000088,백리향 2단 (1호 2호),354,0.22899150189663986,Broad,0.35997610555438647,None,90935700,0.3581307222832746,0.08684758123246945,0.011299435028248588,0.011299435028248588,0.11016949152542373,17,true,true
