date,product_id,product_name,revenue,order_count,cart_count,role_observed_flag,first_customer_cnt,entry_gravity_score,expansion_gravity_score,convergence_gravity_score,return_gravity_score
2026-04-06,1000000090,,153000,2,0,true,130,0.05673736979743281,0.0023253035512148666,0.12184177592404138,0
2026-04-06,1000000091,,59000,1,1,true,180,0.17282443635078162,0.16963188263836695,0.17965031425675762,0.12990218370267467
2026-04-06,1000000092,,211500,2,0,true,156,0.07404169614596641,0.12252463127500884,0.1345297730494137,0.07152560513117959
2026-04-06,1000000093,,2823400,8,2,true,704,0.6233275867084518,0.18318598998962143,0.3403583184615157,0.09538511783784641
2026-04-06,1000000112,,167700,1,1,true,93,0.06695977109235784,0.09210614206279766,0.1078241825350095,0.1489563445800268
2026-04-06,1000000127,,26500,1,2,true,246,0.09970985309352366,0.033978196202693094,0.03782795234182498,0.19380585858350655
2026-04-06,1000000142,,19000,1,1,true,35,0.006769374506764733,0.0775608031212259,0.010448732550721908,0
2026-04-06,1000000143,,0,0,1,true,25,0.005032579947808037,0.06077973667780719,0.009987663149832387,0.0883593591273068
2026-04-07,1000000042,,50000,2,3,true,189,0.0761975834851012,0.48715212467494895,0.40529566319803867,0.1386195418694617
2026-04-07,1000000044,,0,0,1,true,142,0.0520860178254798,0.14445382268511733,0.22725128526004593,0.351740558119174
2026-04-07,1000000045,,25000,1,0,true,311,0.2147049639792353,0.19354771278479158,0.4134082209867414,0.4926748163574878
2026-04-07,1000000062,,52000,1,2,true,240,0.10139022578671639,0.0244095518457628,0.228659297354279,0.10628571367301548
2026-04-07,1000000063,,52000,1,0,true,296,0.1498265582097515,0.14166254331923372,0.17740701020256064,0.25152881378267
2026-04-07,1000000064,,1549000,8,11,true,1667,1,0.10885692683948416,1,0.17346530693861228
2026-04-07,1000000065,,0,0,2,true,50,0.010911565222950934,0.07666526561667728,0.034417591709892816,0.335329287628144
2026-04-07,1000000066,,0,0,1,true,86,0.022630857477144464,0.07794923634671388,0.03426434149502379,0.27282232721349853
2026-04-07,1000000069,,0,0,1,true,103,0.03400242226158163,0.03621745075151477,0.028880621004202096,0.20596806754369382
2026-04-07,1000000071,,0,0,1,true,35,0.004810505079457745,0.05571408445852474,0.023938991848980268,0.24142769932027391
2026-04-07,1000000085,,119000,2,0,true,318,0.16634285703499133,0.1981395871142221,0.21034080691235907,0.17364104474375516
2026-04-07,1000000086,,167000,2,0,true,200,0.10034626908027526,0.5546961623910128,0.21268962642242673,0.26664592532261594
2026-04-07,1000000087,,209000,3,1,true,464,0.24852152899868585,0.16583195707637083,0.38271054042116437,0.31289857007520966
2026-04-07,1000000088,,527000,4,1,true,355,0.2137531609112833,0.2768694985626578,0.3655306926642491,0.08008719770147911
2026-04-07,1000000091,,32000,1,0,true,180,0.17156077695432387,0.16949828891217067,0.17955413480367394,0.12979987913296787
2026-04-07,1000000093,,1339000,5,0,true,706,0.6225901287510982,0.18844171417511477,0.34033931753490787,0.09510011107307023
2026-04-07,1000000108,,256900,2,2,true,248,0.22000878816337824,0.1940152968146593,0.21878834731347047,0.20768700023231934
2026-04-07,1000000110,,390000,1,0,true,71,0.040676034091955915,0.09438879097055343,0.04573472804510567,0.05795351743514452
2026-04-07,1000000111,,173800,1,0,true,337,0.30498340319073847,0.2187996627684222,0.29267112870493833,0.08321157357606382
2026-04-07,1000000112,,260000,1,1,true,93,0.06646780445737249,0.09203360379621504,0.1077600038788019,0.14883903389052958
2026-04-07,1000000121,,19000,1,0,true,184,0.05961694434243251,0.10299428847600807,0.15859519323079146,0.2077855388262532
2026-04-07,1000000127,,26500,1,1,true,247,0.09944681266031899,0.033160561483142524,0.03784928541850705,0.1930964015748923
2026-04-08,1000000033,,0,0,2,true,46,0.007387506516346854,0.06781316602917235,0.06556135265967403,0
2026-04-08,1000000042,,0,0,1,true,188,0.07589852692881786,0.48845140362646117,0.40702518250110836,0.13910910401220877
2026-04-08,1000000043,,25000,1,0,true,194,0.07651109794114166,0.18289170380574798,0.34750960104514733,0.34163191443877644
2026-04-08,1000000045,,0,0,2,true,310,0.21410363316993497,0.19456885152413722,0.4112732459825162,0.48456332961804943
2026-04-08,1000000062,,52000,1,1,true,237,0.0998574755061197,0.01950953905685238,0.2275609156331276,0.10722315774335121
2026-04-08,1000000063,,157000,4,1,true,299,0.1513759409449555,0.1449466450882509,0.17759235806539253,0.24966950495164092
2026-04-08,1000000064,,884000,8,9,true,1668,1,0.11187795325869479,1,0.17336131095123902
2026-04-08,1000000066,,0,0,1,true,86,0.02285629586535651,0.09200667134859611,0.008125894449663136,0.2727917097879428
2026-04-08,1000000069,,24000,1,0,true,104,0.03437989782735461,0.03476473733421732,0.028924084830430682,0.20472567541261313
2026-04-08,1000000070,,0,0,1,true,22,0.0016875052224205856,0.04467560481266495,0.008094662814844214,0.08988306206357592
2026-04-08,1000000074,,13000,1,1,false,0,0,0,0,0
2026-04-08,1000000083,,19000,1,2,true,78,0.026735904311461643,0.13881738562829637,0.05368893004759573,0.2748698086840315
2026-04-08,1000000084,,65000,1,0,true,148,0.07025558767072186,0.02446619339614834,0.15171062896758075,0.037000328268000614
2026-04-08,1000000085,,57000,1,0,true,318,0.1667550532364311,0.19811735094271787,0.20871896264865933,0.17362155791577022
2026-04-08,1000000087,,216000,3,0,true,462,0.24317091527954432,0.15832507129353235,0.37994252514777876,0.313884462073203
2026-04-08,1000000090,,601000,8,0,true,127,0.054839975860224315,0.005623839831727092,0.12037458467329537,0
2026-04-08,1000000091,,147500,1,0,true,181,0.17261843240842692,0.16797994016258813,0.17936567318121766,0.12929625909468784
2026-04-08,1000000092,,170000,2,2,true,156,0.07362224586769757,0.12241439743198876,0.13417323753855392,0.07146125445943384
2026-04-08,1000000093,,2768000,8,2,true,709,0.6279513128611162,0.19326844858666,0.3376314307630122,0.09477654787419816
2026-04-08,1000000108,,755000,5,0,true,250,0.2217083185772214,0.20548903737702648,0.21817985822366145,0.2064817380406836
2026-04-08,1000000110,,1580000,1,0,true,72,0.042771565776148955,0.09212054147983145,0.04587550287259204,0.057500910471252144
2026-04-08,1000000111,,754000,3,1,true,337,0.3051064932395818,0.21314418752258418,0.2920564891162392,0.08320223517555474
2026-04-08,1000000112,,260000,1,1,true,94,0.06732023361793806,0.0901228655170393,0.1079326914628985,0.14787149779009362
2026-04-08,1000000113,,258000,1,1,true,101,0.07339594782154339,0.1285922964421301,0.06204458134074,0.11404828897265284
2026-04-08,1000000121,,0,0,1,true,184,0.05969873890908571,0.10298272996467843,0.15816883606810894,0.20776222013994353
2026-04-08,1000000127,,79500,3,0,true,248,0.10005651165414227,0.03939773458065795,0.07817780055543937,0.19252154835207155
2026-04-08,1000000142,,19000,1,0,true,36,0.006951412833314162,0.0745898567613797,0.010607724424657926,0
2026-04-09,1000000027,,24000,1,0,true,16,0.0036250738855266467,0.1491142616034675,0.05239183477099374,0
2026-04-09,1000000028,,24000,1,0,true,15,0.0034393196768415938,0.07727471740807358,0.0397906729441036,0.20606591308819627
2026-04-09,1000000033,,25000,1,0,true,47,0.01285641523682975,0.1507666730084433,0.0931864853040893,0
2026-04-09,1000000035,,0,0,1,true,77,0.038437795816084884,0.21217037031199243,0.15147735248716584,0.21217037031199246
2026-04-09,1000000042,,50000,2,0,true,189,0.08954579667509904,0.5931035386691705,0.46017100515937387,0.15818482059916483
2026-04-09,1000000043,,50000,2,2,true,196,0.09050351268437203,0.2676072002986551,0.39285834056890306,0.3510078182779107
2026-04-09,1000000044,,0,0,2,true,141,0.06312718524877485,0.23592480819403353,0.26482538474327866,0.37073898430490987
2026-04-09,1000000045,,25000,1,3,true,309,0.23570359991867476,0.28658906801249123,0.447163293544583,0.5317313925028938
2026-04-09,1000000062,,53000,2,1,true,238,0.1147186315573367,0.14563892693166122,0.2490050818020299,0.11949860671315794
2026-04-09,1000000063,,103000,1,5,true,297,0.16781986854283396,0.24887658239914678,0.1784163031657035,0.2754860283160367
2026-04-09,1000000064,,1478500,11,9,true,1669,1,0.26288196524865187,1,0.1732574395845816
2026-04-09,1000000066,,47000,1,0,true,86,0.031067579744783108,0.1834020002223064,0.010185009870955736,0.342350400414972
2026-04-09,1000000069,,0,0,1,true,104,0.04451180567384166,0.13798959611812525,0.03527767699212159,0.25003243057301333
2026-04-09,1000000070,,24000,1,0,true,23,0.005089591605716362,0.1204465061572905,0.015093807512552026,0.16059534154305405
2026-04-09,1000000074,,13000,1,0,true,1,0,0,0,0
2026-04-09,1000000083,,0,0,1,true,78,0.03644023575784998,0.2233147017521165,0.06829658197748466,0.35029757137586903
2026-04-09,1000000085,,116500,2,2,true,319,0.18493675736451715,0.28822096463129004,0.2275565681444694,0.18919119729643655
2026-04-09,1000000086,,83500,1,0,true,200,0.11625872547178251,0.6403061826283339,0.22704953411544684,0.3026642379424901
2026-04-09,1000000087,,199000,3,2,true,460,0.26014091317680205,0.2702880968514373,0.4029885495882237,0.3354795348454155
2026-04-09,1000000088,,262000,2,1,true,356,0.23446918368645978,0.349071769180132,0.3931029455404538,0.08659144661832731
2026-04-09,1000000090,,0,0,1,true,127,0.06780346151227784,0.11865015665019174,0.14321931546026706,0
2026-04-09,1000000091,,0,0,2,true,180,0.19907881659461096,0.25811290142297516,0.2048569130734414,0.1488218530727064
2026-04-09,1000000092,,127500,1,0,true,155,0.08699905608063117,0.21151568333844825,0.14301710246689628,0.08356175144234992
2026-04-09,1000000093,,1161300,4,0,true,710,0.6515341521391822,0.29742822189764134,0.3502322767300982,0.09837419225555062
2026-04-09,1000000111,,160000,1,1,true,338,0.33415439476115577,0.30050551175353213,0.3171470274774407,0.09029273592594392
2026-04-09,1000000112,,0,0,1,true,93,0.0849610447338282,0.18461474573394646,0.1330594660459664,0.18461474573394643
2026-04-09,1000000127,,0,0,1,true,248,0.11416055730123933,0.16265086163111106,0.08695318268518441,0.2144581731136131
2026-04-09,1000000142,,0,0,1,true,36,0.012502232277284517,0.15812432186806177,0.01602162412128108,0
2026-04-09,1000000154,,55600,2,0,true,38,0.007554108739591762,0.13071838635888622,0.01003814615947611,0
2026-04-09,1000000156,,58000,2,0,true,70,0.014506701885764134,0.1847602962134268,0.07601415283760918,0.0757990958824315
2026-04-10,1000000033,,0,0,1,true,47,0.01161856247465604,0.14008706415555722,0.08662177605348138,0
2026-04-10,1000000042,,248000,4,1,true,192,0.08797822004749967,0.3090148188289391,0.45630362611164726,0.15393515974997152
2026-04-10,1000000043,,75000,2,0,true,197,0.08837398100873514,0.27145691997500976,0.38199570098119934,0.3439857197822863
2026-04-10,1000000044,,25000,1,0,true,140,0.060191261432279895,0.22857452566667052,0.2550624039108391,0.36426797423704327
2026-04-10,1000000045,,50000,2,1,true,309,0.23106503189594974,0.2851470917082354,0.437694171663226,0.552472490184706
2026-04-10,1000000062,,0,0,1,true,238,0.11155577501760652,0.14196387514329484,0.24293356474439096,0.11842456593150066
2026-04-10,1000000063,,78500,2,3,true,298,0.16459948306187794,0.24294655778163513,0.17482901971518225,0.27340400884105187
2026-04-10,1000000064,,209000,5,14,true,1660,1,0.2676957831325301,1,0.18293172690763054
2026-04-10,1000000065,,0,0,1,true,50,0.015842612183229136,0.1513813019397612,0.04405166106040832,0.4395664471139733
2026-04-10,1000000066,,0,0,2,true,85,0.02884629733682527,0.17578444585005873,0.009650610985806751,0.3322977080069259
2026-04-10,1000000069,,0,0,2,true,103,0.04184473539965425,0.1328428534958652,0.03370941110929166,0.24434001771205294
2026-04-10,1000000071,,47000,1,0,true,36,0.008577032213246438,0.12429156960004036,0.032181154390363044,0.3369682553601095
2026-04-10,1000000074,,13000,1,0,true,2,0,0,0,0
2026-04-10,1000000083,,19000,1,1,true,77,0.03402035921327664,0.22608210109576224,0.06458308890882401,0.40862246420271103
2026-04-10,1000000084,,29000,1,0,true,147,0.08104900324525635,0.13383223037736228,0.2117856552061382,0.0426863584471587
2026-04-10,1000000085,,227500,4,1,true,318,0.18105795350039977,0.2831426510544597,0.22448716635821767,0.1889553691823266
2026-04-10,1000000087,,65000,1,1,true,457,0.2555711286074138,0.2710814515454178,0.3970637269683167,0.3373458063676311
2026-04-10,1000000088,,127000,1,0,true,355,0.22982158483026696,0.34745984840857885,0.3886774707337128,0.08662089707452694
2026-04-10,1000000091,,256000,2,0,true,182,0.19404003502982475,0.24807610798742494,0.1992845123144249,0.14541878762506114
2026-04-10,1000000093,,1144000,6,2,true,710,0.6468439352542674,0.2949070103535445,0.34796063893525714,0.11156172174614708
2026-04-10,1000000094,,527800,2,0,true,188,0.17335410591244813,0.25512690819252526,0.2308111348181859,0.14188254267572917
2026-04-10,1000000110,,0,0,1,true,71,0.053402377608253435,0.17272957521544546,0.055719853017284,0.07204447239755334
2026-04-10,1000000111,,1975000,1,0,true,338,0.32809627718314943,0.2947700346994836,0.31116894616127205,0.09004555676578906
2026-04-10,1000000113,,129000,1,0,true,102,0.08826211232275248,0.20581492515830435,0.07282592090346747,0.13446575110342554
2026-04-10,1000000127,,52000,1,4,true,249,0.1117561358133155,0.16344998124019136,0.08497571666843493,0.2118405491629147
2026-04-10,1000000142,,12000,1,0,true,37,0.01149105849844786,0.14258538078413005,0.014858396804552365,0
2026-04-11,1000000042,,25000,1,1,true,192,0.08822177330766749,0.3091623761201867,0.4568692445660739,0.15400866514135225
2026-04-11,1000000043,,25000,1,0,true,197,0.08873759299237645,0.27158654303954016,0.3826792034047283,0.344149975986022
2026-04-11,1000000045,,0,0,2,true,309,0.2317877663620364,0.28528325195006143,0.43825143090800983,0.552736300653244
2026-04-11,1000000062,,26500,1,1,true,239,0.11238591448064224,0.14157228516914164,0.2435805289331956,0.11809790626075406
2026-04-11,1000000063,,0,0,2,true,298,0.16512085414720987,0.24306256689770284,0.17507997912567663,0.2735345616576245
2026-04-11,1000000064,,53000,2,5,true,1655,1,0.26623867069486407,1,0.18348439073514605
2026-04-11,1000000070,,0,0,1,true,23,0.0042907014478428575,0.10740058658318012,0.013483030651741505,0.14558746181275528
2026-04-11,1000000083,,19000,1,0,true,78,0.034535527376198,0.22416324035369617,0.06490319781884248,0.4051543010837176
2026-04-11,1000000085,,0,0,1,true,318,0.18163101406503263,0.28327785415826096,0.22342120284996816,0.18904559703142745
2026-04-11,1000000086,,83500,1,0,true,200,0.11278102523254357,0.6222744544662335,0.22113988261396106,0.2985807415855819
2026-04-11,1000000087,,69000,1,1,true,454,0.25509509501077604,0.2726462318754542,0.3971097734431011,0.33929308855612084
2026-04-11,1000000088,,135000,1,0,true,355,0.2304146808572067,0.34363006510777433,0.38898606496256866,0.08666225931400202
2026-04-11,1000000090,,0,0,1,true,127,0.06503843559009828,0.11410228538972894,0.1378374015648955,0
2026-04-11,1000000094,,100100,1,0,true,188,0.17373771198823332,0.25524873353294064,0.2311121218958778,0.1419502928365528
2026-04-11,1000000111,,79000,1,0,true,339,0.32952592588657414,0.2942240557170133,0.311755505801762,0.08987877257583882
2026-04-11,1000000121,,0,0,1,true,184,0.06881795348772132,0.19957777635979482,0.1748929162109857,0.23298857447632343
2026-04-11,1000000127,,0,0,4,true,249,0.11211327080789912,0.16352803004243863,0.08468932510319198,0.21194170488654415
2026-04-12,1000000033,,0,0,1,true,47,0.011657528281005863,0.14649359573128237,0.08683265284244497,0
2026-04-12,1000000042,,0,0,3,true,192,0.08788577490625034,0.31641461303263296,0.4552289629971192,0.15399394070375286
2026-04-12,1000000043,,25000,1,0,true,198,0.08920743601055428,0.2827772431807037,0.38223340097718317,0.342790796689154
2026-04-12,1000000044,,25000,1,0,true,141,0.060493587488090875,0.22927649295254965,0.25560419736544765,0.36248677079295777
2026-04-12,1000000062,,0,0,2,true,239,0.1124105596036634,0.14797607973564866,0.24357232773337895,0.11808661517365997
2026-04-12,1000000063,,0,0,1,true,298,0.16477447547760352,0.24926358068877758,0.17490585416256527,0.2735084096058506
2026-04-12,1000000064,,620000,6,9,true,1656,1,0.2781400966183574,1,0.18337359098228664
2026-04-12,1000000066,,24000,1,1,true,86,0.02931961128631353,0.18231195069010983,0.009684208720948339,0.3296911126425455
2026-04-12,1000000070,,0,0,1,true,23,0.004291423344877531,0.11225867933755879,0.01347129247044253,0.1455735425083139
2026-04-12,1000000084,,210000,2,1,true,148,0.08196520659325025,0.13924719257585186,0.21234731221440717,0.042487388691111266
2026-04-12,1000000086,,83500,1,0,true,200,0.1129812605792454,0.6448727410322861,0.2213930711839095,0.29855219492235474
2026-04-12,1000000087,,68000,1,0,true,453,0.252998315950619,0.28548290072105836,0.41744104793055914,0.33986059609649805
2026-04-12,1000000090,,70000,1,2,true,128,0.06549920184832542,0.11857711537405022,0.13818421919615714,0
2026-04-12,1000000091,,91500,1,2,true,182,0.1941551560292932,0.25942124844407416,0.19911174759886022,0.1454743165571661
2026-04-12,1000000093,,135000,1,3,true,707,0.6460179742845923,0.3070640228337152,0.34801778073186473,0.11199122325129524
2026-04-12,1000000110,,195000,1,0,true,71,0.05348223697940763,0.18062893040823141,0.055743926921876054,0.07207198295985164
2026-04-12,1000000111,,80000,1,0,true,340,0.3306128920006805,0.3068186715581826,0.31198121262625456,0.08966148780803457
2026-04-12,1000000112,,0,0,1,true,93,0.08093413120095973,0.18396164719811667,0.08485067620379305,0.1789167805976581
2026-04-12,1000000113,,221000,1,0,true,103,0.08936889052322146,0.21372013724927888,0.07306738794183514,0.13357508578079932
2026-04-12,1000000143,,70000,1,1,true,26,0.00950520495870084,0.13116324788467196,0.01569332180093965,0.13607071634294202
2026-04-13,1000000033,,0,0,1,true,47,0.011592200128508994,0.14936932321218985,0.08723844513811584,0
2026-04-13,1000000042,,198000,1,2,true,192,0.08739296365778919,0.3226259575867509,0.4609009871996738,0.15387656487736878
2026-04-13,1000000043,,0,0,1,true,198,0.08870725220380393,0.28832827280169593,0.38662316837620825,0.34252951788263497
2026-04-13,1000000044,,223000,2,2,true,142,0.06057406851977928,0.2325532871040551,0.2553102254952958,0.36031404359949276
2026-04-13,1000000045,,75000,1,4,true,309,0.2302074959182891,0.299290479053052,0.44203503030094543,0.5281130939904384
2026-04-13,1000000062,,0,0,4,true,238,0.11139931639775533,0.15137049290423418,0.24637896075239285,0.11837948804049082
2026-04-13,1000000063,,103000,1,6,true,298,0.16364123583523618,0.24926909449739504,0.17587206997267482,0.27329993857475826
2026-04-13,1000000064,,1427500,15,4,true,1664,1,0.28365384615384615,1,0.1824919871794872
2026-04-13,1000000066,,0,0,1,true,86,0.029155244463592533,0.18589080670821934,0.009706203167429085,0.32943981855512205
2026-04-13,1000000069,,279000,1,0,true,102,0.041313087231112225,0.1426440304896526,0.033734238347886004,0.24596951411356763
2026-04-13,1000000074,,0,0,1,true,2,0,0,0,0
2026-04-13,1000000084,,120000,2,0,true,148,0.08152372407225685,0.14198067028407965,0.19637777626814806,0.04245500434965127
2026-04-13,1000000085,,60500,1,0,true,319,0.18119256915362408,0.30115931166095095,0.2252784204655064,0.18841762062890263
2026-04-13,1000000086,,87000,1,0,true,201,0.11307689896959075,0.6575760598713032,0.22307813358475348,0.2971907931878034
2026-04-13,1000000087,,72000,1,0,true,454,0.25212921985432696,0.29057319547050936,0.4015513452139451,0.33900206138226086
2026-04-13,1000000088,,135000,1,0,true,355,0.22828853538363708,0.36622433910517743,0.36120510910603815,0.08658792513727064
2026-04-13,1000000089,,191000,1,0,true,50,0.02548329252876534,0.44836645684170745,0.056916264698386364,0.18233569244896106
2026-04-13,1000000090,,56000,1,2,true,128,0.0651494751677948,0.12090483125531913,0.1388984734620686,0
2026-04-13,1000000093,,1439200,8,1,true,710,0.6448761118347881,0.31201015934583237,0.35097209487686,0.11151925617243619
2026-04-13,1000000094,,177100,1,0,true,187,0.16977366596877083,0.2731363126252373,0.15654679130175633,0.10680330173166332
2026-04-13,1000000110,,273000,1,0,true,71,0.05303864264456867,0.18417474806960346,0.05608781404461351,0.07201704892465265
2026-04-13,1000000112,,130000,1,0,true,94,0.08104923329574712,0.18614752744219612,0.08551034875993019,0.17742186209334318
2026-04-13,1000000113,,580500,3,0,true,104,0.08943050074704137,0.21640266852060036,0.07343295036584377,0.13254663446886772
2026-04-13,1000000127,,0,0,3,true,248,0.11043895751559464,0.17482445425637402,0.08490120030200315,0.21242111108570177
2026-04-13,1000000142,,0,0,1,true,37,0.011466144237343703,0.152033179908946,0.014908744462429872,0
2026-04-14,1000000042,,50000,1,0,true,191,0.08679805076690646,0.3303259601788529,0.4602754233859392,0.15445988612173453
2026-04-14,1000000044,,25000,1,1,true,142,0.06046091420108204,0.23715929721873863,0.2551588508008249,0.360245603981502
2026-04-14,1000000045,,175000,3,1,true,312,0.23128975312162864,0.3029112144842546,0.4430701488100352,0.5240216310327779
2026-04-14,1000000062,,78500,2,1,true,239,0.11186720335472729,0.15978734479691306,0.2651733364397053,0.11797419550486199
2026-04-14,1000000063,,207000,2,4,true,298,0.16375868172194993,0.25919061713006486,0.17581136295278318,0.2732480267946731
2026-04-14,1000000064,,878000,7,8,true,1666,1,0.29020408163265304,1,0.18227290916366545
2026-04-14,1000000066,,48000,1,0,true,87,0.029497138894327056,0.2005649401626626,0.009738355444141372,0.32669636392917367
2026-04-14,1000000072,,0,0,1,true,13,0.0013057864781842968,0.07649523016922209,0.005752008123091397,0
2026-04-14,1000000085,,288000,4,0,true,322,0.1821927334616659,0.30956106269154887,0.2268259036413312,0.18699965165561971
2026-04-14,1000000087,,278000,4,1,true,456,0.25262726261269,0.2988440238719769,0.4029141755724459,0.33774583307971245
2026-04-14,1000000089,,196000,1,1,true,51,0.02597889401638057,0.4513536921442444,0.05728993674254401,0.17995147203136544
2026-04-14,1000000090,,157000,2,1,true,129,0.0653813792696875,0.1225948747169272,0.13910443757220856,0
2026-04-14,1000000091,,518500,1,0,true,182,0.19326747289287283,0.26975281866316686,0.20025540118922266,0.1453358235157497
2026-04-14,1000000092,,0,0,1,true,153,0.08203621143731472,0.22432985637057495,0.1383871382382378,0.08281361194992178
2026-04-14,1000000093,,621000,2,1,true,710,0.6441617003131089,0.31818991267345526,0.35083620766836515,0.11149807371944379
2026-04-14,1000000094,,234000,2,0,true,188,0.17003917318185138,0.27741971268446874,0.1566771523127404,0.10635119704469957
2026-04-14,1000000108,,0,0,1,true,247,0.23859846423040065,0.31153795396935985,0.23717368248154885,0.23001470820783043
2026-04-14,1000000110,,632000,1,0,true,72,0.05406135032156541,0.18601777526382698,0.05627483264446905,0.07131149001441332
2026-04-14,1000000112,,453500,2,0,true,95,0.0817303107899036,0.1884054002065275,0.08554884763893154,0.17605284026651621
2026-04-14,1000000113,,0,0,0,true,104,0.08925144630801836,0.22068879533679284,0.07341541393377185,0.13252145798410356
2026-04-14,1000000127,,53000,2,3,true,248,0.11042068967132036,0.1782870722852415,0.08490200594374946,0.2123807628951327
2026-04-15,1000000035,,7000,1,0,true,77,0.03401567502978063,0.20706288636117082,0.147664787967704,0.19584210259309073
2026-04-15,1000000043,,50000,2,0,true,199,0.08640555921929984,0.2835781298984107,0.3774220411897739,0.3326647666369255
2026-04-15,1000000044,,25000,1,2,true,143,0.058654292822823306,0.2269830281664695,0.2600527073437727,0.34773307524763486
2026-04-15,1000000045,,0,0,3,true,310,0.22595636571909433,0.2920951559850533,0.43511388917568866,0.5180738676517332
2026-04-15,1000000063,,26500,1,0,true,296,0.15956643044428695,0.253855513397818,0.17237874966617273,0.27088095329626266
2026-04-15,1000000064,,391500,7,10,true,1666,1,0.2878893930453537,1,0.1825980392156863
2026-04-15,1000000066,,141000,3,0,true,89,0.028654653077628423,0.1877746393049786,0.009402160439105788,0.3078384225379943
2026-04-15,1000000069,,93000,1,0,true,102,0.039563043906865214,0.13889073197645393,0.0324774348575216,0.2371292449202858
2026-04-15,1000000071,,24000,1,0,true,37,0.00802432633269281,0.12247212983827517,0.030776342722267095,0.3088942345080032
2026-04-15,1000000074,,13000,1,2,true,3,0,0,0,0
2026-04-15,1000000084,,0,0,1,true,147,0.07833787319916585,0.14832991264092904,0.1901381168943485,0.04156796496418492
2026-04-15,1000000085,,413000,3,0,true,324,0.1797705385291385,0.3050665842564929,0.22381790607190097,0.16077569818408605
2026-04-15,1000000087,,213000,2,2,true,457,0.2492900855229441,0.288834357900877,0.39745485567839844,0.315969958486497
2026-04-15,1000000088,,132000,1,1,true,355,0.22402293289998165,0.3647879443514347,0.355230883856314,0.08558635775128855
2026-04-15,1000000090,,0,0,4,true,127,0.05941025520859882,0.10985730616477508,0.12065071064838155,0
2026-04-15,1000000091,,177000,1,0,true,181,0.18651799247353665,0.26180763299251303,0.19504221422309584,0.14277201830876513
2026-04-15,1000000092,,0,0,1,true,151,0.07859067549493239,0.21820066034905042,0.13403834413388352,0.08153138494286051
2026-04-15,1000000093,,828600,4,0,true,712,0.6403358581838622,0.31015341319701634,0.3473346789449318,0.11087097860767596
2026-04-15,1000000094,,0,0,0,true,186,0.16330323120911786,0.27044750638167625,0.15235009019842907,0.10494026502027044
2026-04-15,1000000108,,159000,1,0,true,246,0.23074495645549203,0.29800252984736747,0.23175149069405052,0.2269010971494631
2026-04-15,1000000110,,117000,1,0,true,73,0.0518961745787624,0.17431213037549637,0.054045170857394104,0.06763738147408517
2026-04-15,1000000111,,278500,2,0,true,340,0.32285588519888264,0.3114329857505532,0.2883785296642318,0.08850519831206596
2026-04-15,1000000112,,0,0,1,true,93,0.07446309986276156,0.17082007383210895,0.06875733397041336,0.17233418252674035
2026-04-15,1000000127,,26500,1,0,true,248,0.10777225098205781,0.1732358732046239,0.08317347563066832,0.20859811658065197
2026-04-15,1000000128,,24000,1,0,true,62,0.019250614707928715,0.13425126725536896,0.02183880725230219,0.07524513261432
2026-04-15,1000000143,,0,0,1,true,26,0.008394409003102852,0.12319183978007998,0.014326939914318881,0.12428378308354665
2026-04-15,1000000156,,29000,1,0,true,71,0.012928493421821135,0.19119623981577225,0.06933828485728478,0.06888962786494447
2026-04-16,1000000028,,0,0,1,true,15,0.002220813351325347,0.05860605373387586,0.029968490032683315,0.15641049199128088
2026-04-16,1000000033,,0,0,2,true,47,0.01061052248797964,0.13410670528799618,0.0819765039658436,0
2026-04-16,1000000042,,100000,2,1,true,190,0.08392722128379651,0.30321594866167834,0.4499038258271618,0.15151661459105797
2026-04-16,1000000043,,0,0,2,true,197,0.08557973885889683,0.27004412802472116,0.3781031224733181,0.33521209589125345
2026-04-16,1000000044,,275000,4,0,true,144,0.05934177411710721,0.22135606388146356,0.2615486969762347,0.34601955519596983
2026-04-16,1000000045,,50000,1,0,true,307,0.2160058766441813,0.2736592347716338,0.43583067722026103,0.5220236340281068
2026-04-16,1000000062,,0,0,2,true,239,0.10909659966583113,0.14665556150290304,0.26051176835098355,0.11597066914616717
2026-04-16,1000000063,,0,0,1,true,296,0.15953127090625238,0.23992689344950965,0.15458701664818353,0.27090790089091193
2026-04-16,1000000064,,519000,7,4,true,1665,1,0.274527027027027,1,0.18025525525525526
2026-04-16,1000000065,,0,0,1,true,49,0.014302228924289848,0.14708940955929206,0.041300944622766685,0.4187294738361837
2026-04-16,1000000074,,0,0,1,true,3,0,0,0,0
2026-04-16,1000000084,,123500,2,0,true,149,0.07908994910945713,0.13882368434189918,0.19131090959762553,0.04116654885471472
2026-04-16,1000000085,,0,0,1,true,322,0.17891912558679887,0.28971171482145364,0.22438708465637186,0.16156329168497158
2026-04-16,1000000087,,205000,3,1,true,457,0.24913979669006805,0.2729865082900221,0.3989382803527893,0.3160013915948756
2026-04-16,1000000089,,382000,2,0,true,51,0.024297726192771967,0.42523170384381437,0.06423812584115632,0.17023164614662503
2026-04-16,1000000091,,30500,1,0,true,181,0.18623553033812165,0.24075505340450912,0.19575552785495548,0.1427862214575278
2026-04-16,1000000093,,625500,5,2,true,713,0.6404909045431092,0.2928038463379299,0.34829266738844245,0.11075643407872908
