date,product_id,product_name,order_count,quantity,order_amount_sum,cart_count,cart_amount_sum,cart_quantity_sum,mx_channel_id,mx_platform
2026-03-20,1000000042,,3,3,90000.000000,3,67500.000000,5,567375433033637313,GODOMALL5
2026-03-20,1000000043,,1,1,22500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000045,,1,2,60000.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000062,,2,2,42000.000000,1,21000.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000063,,5,5,250500.000000,2,69500.000000,2,567375433033637313,GODOMALL5
2026-03-20,1000000064,,10,12,517500.000000,8,345500.000000,9,567375433033637313,GODOMALL5
2026-03-20,1000000066,,1,1,22500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000069,,2,2,94840.000000,2,37840.000000,2,567375433033637313,GODOMALL5
2026-03-20,1000000070,,1,1,20000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000071,,1,1,20000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000084,,0,0,0.000000,1,30500.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000085,,1,1,51000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000086,,1,1,77000.000000,1,81000.000000,2,567375433033637313,GODOMALL5
2026-03-20,1000000087,,0,0,0.000000,2,122000.000000,2,567375433033637313,GODOMALL5
2026-03-20,1000000088,,1,1,120000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000090,,1,15,180000.000000,3,38000.000000,3,567375433033637313,GODOMALL5
2026-03-20,1000000091,,2,4,102000.000000,2,52500.000000,2,567375433033637313,GODOMALL5
2026-03-20,1000000093,,6,262,1249400.000000,1,4700.000000,92,567375433033637313,GODOMALL5
2026-03-20,1000000108,,1,102,469200.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-20,1000000127,,1,1,23500.000000,1,23500.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000128,,0,0,0.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-20,1000000142,,1,1,19000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000042,,1,1,87500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-21,1000000045,,0,0,0.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-03-21,1000000062,,1,1,21000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000063,,1,1,46000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000064,,3,8,218000.000000,3,66000.000000,3,567375433033637313,GODOMALL5
2026-03-21,1000000066,,0,0,0.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-21,1000000069,,2,2,57840.000000,1,18920.000000,1,567375433033637313,GODOMALL5
2026-03-21,1000000085,,1,1,54500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000087,,3,5,293000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000088,,1,1,116000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000092,,2,2,74000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000093,,1,10,47000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000108,,3,205,936500.000000,1,4500.000000,65,567375433033637313,GODOMALL5
2026-03-21,1000000110,,1,180,1242000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000112,,1,20,230000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-21,1000000127,,1,2,69500.000000,2,47000.000000,2,567375433033637313,GODOMALL5
2026-03-21,1000000143,,1,1,59000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000042,,0,0,0.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-22,1000000043,,0,0,0.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-22,1000000044,,2,2,132500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000045,,1,1,40000.000000,2,40000.000000,2,567375433033637313,GODOMALL5
2026-03-22,1000000062,,1,1,21000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000063,,5,5,206500.000000,2,47000.000000,2,567375433033637313,GODOMALL5
2026-03-22,1000000064,,4,4,193000.000000,4,193000.000000,4,567375433033637313,GODOMALL5
2026-03-22,1000000069,,0,0,0.000000,1,18920.000000,1,567375433033637313,GODOMALL5
2026-03-22,1000000084,,2,3,88000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000085,,1,2,109000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000086,,1,1,77000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000087,,1,2,130000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000088,,0,0,0.000000,1,115000.000000,1,567375433033637313,GODOMALL5
2026-03-22,1000000094,,2,34,221000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000108,,2,115,517500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000111,,1,100,700000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-22,1000000127,,3,3,159500.000000,1,23500.000000,1,567375433033637313,GODOMALL5
2026-03-22,1000000128,,1,1,22500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000033,,0,0,0.000000,1,45000.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000042,,3,3,90000.000000,3,67500.000000,4,567375433033637313,GODOMALL5
2026-03-23,1000000043,,2,2,45000.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000044,,2,2,45000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000045,,4,5,214000.000000,2,40000.000000,3,567375433033637313,GODOMALL5
2026-03-23,1000000062,,0,0,0.000000,4,184500.000000,7,567375433033637313,GODOMALL5
2026-03-23,1000000063,,2,2,69500.000000,1,46000.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000064,,11,13,565000.000000,5,153500.000000,5,567375433033637313,GODOMALL5
2026-03-23,1000000066,,2,3,67500.000000,2,110000.000000,2,567375433033637313,GODOMALL5
2026-03-23,1000000069,,1,1,18920.000000,1,18920.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000070,,1,1,20000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000071,,0,0,0.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000083,,1,1,45000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000084,,2,14,419000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000085,,5,5,256500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000086,,1,1,77000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000087,,3,3,179000.000000,1,57000.000000,1,567375433033637313,GODOMALL5
2026-03-23,1000000088,,3,10,1172000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000089,,2,2,341000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000090,,2,6,78000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000091,,2,56,1402000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000092,,1,2,76000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000093,,5,205,971200.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000094,,1,30,198000.000000,1,6600.000000,10,567375433033637313,GODOMALL5
2026-03-23,1000000108,,3,110,506000.000000,1,4600.000000,50,567375433033637313,GODOMALL5
2026-03-23,1000000111,,1,30,210000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000112,,1,40,460000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000113,,2,75,864000.000000,1,11600.000000,15,567375433033637313,GODOMALL5
2026-03-23,1000000127,,3,3,93000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000128,,2,2,67500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-23,1000000142,,1,1,19000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000042,,1,1,87500.000000,1,45000.000000,1,567375433033637313,GODOMALL5
2026-03-24,1000000043,,1,1,22500.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-24,1000000044,,1,1,87500.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-24,1000000045,,1,1,40000.000000,3,60000.000000,3,567375433033637313,GODOMALL5
2026-03-24,1000000062,,2,4,261000.000000,1,80000.000000,1,567375433033637313,GODOMALL5
2026-03-24,1000000063,,2,2,113500.000000,4,183000.000000,4,567375433033637313,GODOMALL5
2026-03-24,1000000064,,11,15,645000.000000,11,348500.000000,11,567375433033637313,GODOMALL5
2026-03-24,1000000066,,4,6,180000.000000,1,45000.000000,1,567375433033637313,GODOMALL5
2026-03-24,1000000083,,3,4,180000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000085,,3,4,214500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000087,,2,3,187000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000088,,3,4,461000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000089,,1,5,840000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000092,,1,1,38000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000093,,4,157,737900.000000,6,28500.000000,270,567375433033637313,GODOMALL5
2026-03-24,1000000094,,1,30,198000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000108,,2,290,1305000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000111,,1,55,390500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000112,,2,102,1173000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000113,,3,200,2300000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-24,1000000127,,4,7,209500.000000,2,69500.000000,2,567375433033637313,GODOMALL5
2026-03-24,1000000153,,1,1,28600.000000,1,28600.000000,1,567375433033637313,GODOMALL5
2026-03-24,1000000154,,0,0,0.000000,1,27800.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000033,,0,0,0.000000,3,135000.000000,3,567375433033637313,GODOMALL5
2026-03-25,1000000035,,0,0,0.000000,2,12000.000000,3,567375433033637313,GODOMALL5
2026-03-25,1000000042,,2,2,67500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000043,,0,0,0.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-25,1000000045,,4,5,214000.000000,1,20000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000062,,1,1,80000.000000,4,203000.000000,6,567375433033637313,GODOMALL5
2026-03-25,1000000063,,1,1,46000.000000,3,115500.000000,3,567375433033637313,GODOMALL5
2026-03-25,1000000064,,9,64,1555000.000000,7,304000.000000,7,567375433033637313,GODOMALL5
2026-03-25,1000000066,,1,2,45000.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000083,,0,0,0.000000,1,45000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000084,,1,20,540000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000085,,0,0,0.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000086,,3,3,243000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000087,,3,8,460000.000000,1,57000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000088,,5,6,715000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000089,,1,3,504000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000090,,1,20,260000.000000,1,13000.000000,2,567375433033637313,GODOMALL5
2026-03-25,1000000092,,1,1,37000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-25,1000000093,,4,133,636100.000000,1,4700.000000,70,567375433033637313,GODOMALL5
2026-03-25,1000000094,,1,50,330000.000000,3,19700.000000,165,567375433033637313,GODOMALL5
2026-03-25,1000000108,,3,180,817000.000000,1,4500.000000,100,567375433033637313,GODOMALL5
2026-03-25,1000000110,,0,0,0.000000,1,6800.000000,60,567375433033637313,GODOMALL5
2026-03-25,1000000111,,3,116,823600.000000,2,14100.000000,90,567375433033637313,GODOMALL5
2026-03-25,1000000121,,0,0,0.000000,1,19000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000127,,0,0,0.000000,3,115500.000000,3,567375433033637313,GODOMALL5
2026-03-25,1000000128,,0,0,0.000000,1,45000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000142,,0,0,0.000000,2,24000.000000,2,567375433033637313,GODOMALL5
2026-03-25,1000000143,,0,0,0.000000,1,59000.000000,1,567375433033637313,GODOMALL5
2026-03-25,1000000153,,0,0,0.000000,1,28600.000000,1,567375433033637313,GODOMALL5
2026-03-26,1000000042,,3,3,90000.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-26,1000000043,,2,2,45000.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-26,1000000044,,2,2,45000.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-26,1000000045,,0,0,0.000000,4,80000.000000,4,567375433033637313,GODOMALL5
2026-03-26,1000000062,,3,4,124000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-26,1000000063,,1,1,23500.000000,3,93000.000000,3,567375433033637313,GODOMALL5
2026-03-26,1000000064,,5,8,582500.000000,11,369500.000000,11,567375433033637313,GODOMALL5
2026-03-26,1000000066,,1,1,22500.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-26,1000000069,,1,1,18920.000000,1,18920.000000,1,567375433033637313,GODOMALL5
2026-03-26,1000000083,,1,1,45000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-26,1000000084,,2,6,165500.000000,2,54000.000000,2,567375433033637313,GODOMALL5
2026-03-26,1000000085,,2,2,105500.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-26,1000000088,,5,9,1060000.000000,1,116000.000000,5,567375433033637313,GODOMALL5
2026-03-26,1000000090,,0,0,0.000000,1,13000.000000,1,567375433033637313,GODOMALL5
2026-03-26,1000000091,,0,0,0.000000,2,52500.000000,4,567375433033637313,GODOMALL5
2026-03-26,1000000092,,2,3,114000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-26,1000000093,,4,163,771900.000000,3,14200.000000,170,567375433033637313,GODOMALL5
2026-03-26,1000000094,,1,20,132000.000000,2,13100.000000,30,567375433033637313,GODOMALL5
2026-03-26,1000000108,,2,130,588500.000000,3,13600.000000,185,567375433033637313,GODOMALL5
2026-03-26,1000000111,,1,70,497000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-26,1000000127,,2,3,93000.000000,5,140000.000000,5,567375433033637313,GODOMALL5
2026-03-26,1000000142,,1,1,19000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-27,1000000035,,1,1,6000.000000,0,0.000000,0,567375433033637313,GODOMALL5
2026-03-27,1000000042,,1,1,22500.000000,2,45000.000000,2,567375433033637313,GODOMALL5
2026-03-27,1000000043,,1,1,22500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-27,1000000044,,1,1,22500.000000,1,22500.000000,1,567375433033637313,GODOMALL5
2026-03-27,1000000045,,0,0,0.000000,3,137000.000000,3,567375433033637313,GODOMALL5
2026-03-27,1000000063,,1,1,90000.000000,3,93000.000000,3,567375433033637313,GODOMALL5
2026-03-27,1000000064,,9,26,950000.000000,19,776500.000000,35,567375433033637313,GODOMALL5
