product_id,product_name,price,retail_price,category_id_list,detail_url,list_image,is_display,is_selling,is_sold_out,created_at,updated_at,mx_channel_id,mx_platform
1000000090,일리향 1단 (1호 2호 3호),13000.000000,15000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000090,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000090/image/list/1000000090_list_073.jpg,true,true,false,2020-06-30 13:40:41.000 UTC,2026-04-05 10:50:55.000 UTC,567375433033637313,GODOMALL5
1000000091,일리향 2단 (1호 2호 3호),29500.000000,34500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000091,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000091/image/list/1000000091_list_092.jpg,true,true,false,2020-06-30 13:40:41.000 UTC,2026-04-05 11:01:02.000 UTC,567375433033637313,GODOMALL5
1000000092,일리향 3단,41500.000000,49000.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000092,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000092/image/list/1000000092_list_029.jpg,true,true,false,2020-06-30 13:40:41.000 UTC,2026-04-05 11:05:54.000 UTC,567375433033637313,GODOMALL5
1000000093,매화 2송이 1호,5400.000000,6100.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000093,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000093/image/list/1000000093_list_057.jpg,true,true,false,2020-06-30 13:46:41.000 UTC,2026-04-05 10:41:18.000 UTC,567375433033637313,GODOMALL5
1000000094,매화 3송이 1호,7700.000000,8600.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000094,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000094/image/list/1000000094_list_039.jpg,true,true,false,2020-06-30 13:46:41.000 UTC,2026-04-05 10:39:19.000 UTC,567375433033637313,GODOMALL5
1000000095,매화 5송이 1호,11900.000000,13500.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000095,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000095/image/list/1000000095_list_06.jpg,true,true,false,2020-06-30 13:46:41.000 UTC,2026-04-05 10:42:56.000 UTC,567375433033637313,GODOMALL5
1000000103,경기 수정과,3000.000000,0.000000,"[""011"",""007""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000103,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000103/image/list/1000000103_list_050.jpg,false,true,true,2020-06-30 14:00:16.000 UTC,2024-10-31 08:50:30.000 UTC,567375433033637313,GODOMALL5
1000000104,경기 식혜,3000.000000,0.000000,"[""011"",""007""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000104,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000104/image/list/1000000104_list_081.jpg,false,true,true,2020-06-30 14:00:46.000 UTC,2024-10-31 08:50:19.000 UTC,567375433033637313,GODOMALL5
1000000108,매화 2송이 2호,5300.000000,6000.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000108,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000108/image/list/1000000108_list_020.jpg,true,true,false,2020-07-13 12:38:14.000 UTC,2026-04-05 10:36:35.000 UTC,567375433033637313,GODOMALL5
1000000110,매화 3송이 2호,7800.000000,8600.000000,"[""008""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000110,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000110/image/list/1000000110_list_026.jpg,true,true,false,2020-07-13 12:48:05.000 UTC,2026-04-05 10:37:56.000 UTC,567375433033637313,GODOMALL5
