date,product_id,product_name_latest,convergence_gravity_score,return_gravity_score,distinct_source_product_cnt_90d,return_customer_rate_90d,return_loop_rate_90d,simple_repeat_rate_90d
2026-04-12,1000000113,매화 5송이 3호,7.306738794183514E-2,1.3357508578079932E-1,7,1.9417475728155338E-2,2.912621359223301E-2,7.766990291262135E-2
2026-04-12,1000000121,깨송편 1kg,1.7484221232616246E-1,2.3296629893927429E-1,11,2.1739130434782608E-2,5.434782608695652E-2,9.239130434782608E-2
2026-04-12,1000000127,흑임자이티,8.456428086993567E-2,2.1258314422879265E-1,6,2.8225806451612902E-2,3.225806451612903E-2,8.064516129032258E-3
2026-04-12,1000000128,흑임자인절미,3.588024853574114E-2,7.994006232548143E-2,3,1.639344262295082E-2,1.639344262295082E-2,0
2026-04-12,1000000142,경기 미숫가루,1.4874627370437286E-2,0,2,0,0,0
2026-04-12,1000000143,"경기참기름, 경기들기름",1.569332180093965E-2,1.3607071634294202E-1,2,3.8461538461538464E-2,3.8461538461538464E-2,0
2026-04-12,1000000144,경기 미숫가루 쫀드기,0,7.994006232548143E-2,0,1.639344262295082E-2,1.639344262295082E-2,0
2026-04-12,1000000153,유밀상,8.089112145848326E-2,0,8,0,0,5.454545454545454E-2
2026-04-12,1000000154,화연상,9.301037316943908E-3,0,1,0,0,1.0526315789473684E-1
2026-04-12,1000000156,기원상,7.190800427969729E-2,7.277987122908078E-2,6,1.4285714285714285E-2,1.4285714285714285E-2,1.4285714285714285E-1
2026-04-13,1000000027,마스코바도 설기,4.5662923137240345E-2,0,7,0,0,1.25E-1
2026-04-13,1000000028,마스코바도 딸기설기,3.4402477175003485E-2,1.7955210514994943E-1,6,6.666666666666667E-2,6.666666666666667E-2,6.666666666666667E-2
2026-04-13,1000000033,가래떡,8.723844513811584E-2,0,9,0,0,6.382978723404255E-2
2026-04-13,1000000035,떡국떡 500g,1.543814787620902E-1,2.0423346175547916E-1,13,3.896103896103896E-2,3.896103896103896E-2,1.2987012987012988E-2
2026-04-13,1000000042,약식,4.609009871996738E-1,1.5387656487736878E-1,21,2.0833333333333332E-2,2.6041666666666668E-2,1.09375E-1
2026-04-13,1000000043,모듬영양찰떡,3.8662316837620825E-1,3.4252951788263497E-1,19,4.040404040404041E-2,6.565656565656566E-2,6.565656565656566E-2
2026-04-13,1000000044,고구마찰떡,2.553102254952958E-1,3.6031404359949276E-1,17,4.929577464788732E-2,7.042253521126761E-2,2.8169014084507043E-2
2026-04-13,1000000045,완두시루떡,4.4203503030094543E-1,5.281130939904384E-1,23,6.1488673139158574E-2,8.414239482200647E-2,6.796116504854369E-2
2026-04-13,1000000062,흰이티,2.4637896075239285E-1,1.1837948804049082E-1,11,1.680672268907563E-2,1.680672268907563E-2,2.5210084033613446E-2
2026-04-13,1000000063,쑥이티,1.7587206997267482E-1,2.7329993857475826E-1,11,3.691275167785235E-2,3.691275167785235E-2,4.0268456375838924E-2
2026-04-13,1000000064,2색 이티,1,1.824919871794872E-1,31,1.622596153846154E-2,2.0432692307692308E-2,8.29326923076923E-2
2026-04-13,1000000065,흰인절미,4.444533978640318E-2,4.3939912770487327E-1,4,8.0E-2,1.2E-1,2.0E-2
2026-04-13,1000000066,쑥인절미,9.706203167429085E-3,3.2943981855512205E-1,1,4.6511627906976744E-2,8.139534883720931E-2,1.1627906976744186E-2
2026-04-13,1000000069,설기세트,3.3734238347886004E-2,2.4596951411356763E-1,3,3.92156862745098E-2,4.9019607843137254E-2,0
2026-04-13,1000000070,마스코바도 쑥설기,1.3526635922978831E-2,1.4546258479937102E-1,2,4.3478260869565216E-2,4.3478260869565216E-2,4.3478260869565216E-2
2026-04-13,1000000071,마스코바도 호박설기,3.2750104499677725E-2,3.3683998958881933E-1,2,8.333333333333333E-2,8.333333333333333E-2,0
2026-04-13,1000000072,마스코바도 흑임자설기,5.770728003359212E-3,0,1,0,0,0
2026-04-13,1000000074,경기 콩약과(10ea),0,0,0,0,0,0
2026-04-13,1000000083,백설기,6.523575758296689E-2,3.3733898478392604E-1,6,6.41025641025641E-2,6.41025641025641E-2,1.282051282051282E-2
2026-04-13,1000000084,십리향 1단 (1호 2호 3호),1.9637777626814806E-1,4.245500434965127E-2,15,6.756756756756757E-3,6.756756756756757E-3,2.702702702702703E-2
2026-04-13,1000000085,십리향 2단 (1호 2호 3호),2.252784204655064E-1,1.8841762062890263E-1,12,2.5078369905956112E-2,2.5078369905956112E-2,5.642633228840126E-2
2026-04-13,1000000086,십리향 3단,2.2307813358475348E-1,2.971907931878034E-1,14,3.980099502487562E-2,4.975124378109453E-2,1.0945273631840796E-1
2026-04-13,1000000087,백리향 1단 (1호 2호 3호),4.015513452139451E-1,3.3900206138226086E-1,19,3.7444933920704845E-2,4.8458149779735685E-2,7.268722466960352E-2
2026-04-13,1000000088,백리향 2단 (1호 2호),3.6120510910603815E-1,8.658792513727064E-2,17,1.1267605633802818E-2,1.1267605633802818E-2,1.0985915492957747E-1
2026-04-13,1000000089,백리향 3단,5.6916264698386364E-2,1.8233569244896106E-1,6,4.0E-2,4.0E-2,8.0E-2
2026-04-13,1000000090,일리향 1단 (1호 2호 3호),1.388984734620686E-1,0,11,0,0,2.34375E-2
2026-04-13,1000000091,일리향 2단 (1호 2호 3호),2.004654149888674E-1,1.4536343447930306E-1,13,2.197802197802198E-2,2.197802197802198E-2,6.043956043956044E-2
2026-04-13,1000000092,일리향 3단,1.3844549720796595E-1,8.282934491627485E-2,11,1.3071895424836602E-2,1.3071895424836602E-2,5.8823529411764705E-2
2026-04-13,1000000093,매화 2송이 1호,3.5097209487686E-1,1.1151925617243619E-1,17,1.267605633802817E-2,1.267605633802817E-2,1.0985915492957747E-1
2026-04-13,1000000094,매화 3송이 1호,1.5654679130175633E-1,1.0680330173166332E-1,11,1.6042780748663103E-2,1.6042780748663103E-2,9.090909090909091E-2
2026-04-13,1000000108,매화 2송이 2호,2.377902390899179E-1,2.286257465727676E-1,14,3.21285140562249E-2,3.21285140562249E-2,1.0040160642570281E-1
2026-04-13,1000000110,매화 3송이 2호,5.608781404461351E-2,7.201704892465265E-2,5,1.4084507042253521E-2,1.4084507042253521E-2,9.859154929577464E-2
2026-04-13,1000000111,매화 3송이 3호,2.9323850363884063E-1,8.959314686437017E-2,17,1.1764705882352941E-2,1.1764705882352941E-2,1.0E-1
2026-04-13,1000000112,매화 5송이 2호,8.551034875993019E-2,1.7742186209334318E-1,7,3.1914893617021274E-2,3.1914893617021274E-2,3.1914893617021274E-2
2026-04-13,1000000113,매화 5송이 3호,7.343295036584377E-2,1.3254663446886772E-1,7,1.9230769230769232E-2,2.8846153846153848E-2,7.692307692307693E-2
2026-04-13,1000000121,깨송편 1kg,1.7625630601919276E-1,2.3278872953795451E-1,11,2.1739130434782608E-2,5.434782608695652E-2,9.239130434782608E-2
2026-04-13,1000000127,흑임자이티,8.490120030200315E-2,2.1242111108570177E-1,6,2.8225806451612902E-2,3.225806451612903E-2,8.064516129032258E-3
2026-04-13,1000000128,흑임자인절미,2.2894771021324683E-2,7.987913115615251E-2,2,1.639344262295082E-2,1.639344262295082E-2,0
2026-04-13,1000000142,경기 미숫가루,1.4908744462429872E-2,0,2,0,0,0
2026-04-13,1000000143,"경기참기름, 경기들기름",1.5801387957788064E-2,1.3596700178960028E-1,2,3.8461538461538464E-2,3.8461538461538464E-2,0
2026-04-13,1000000153,유밀상,8.139519073201659E-2,0,8,0,0,5.454545454545454E-2
2026-04-13,1000000154,화연상,9.368535589728678E-3,0,1,0,0,1.0526315789473684E-1
2026-04-13,1000000156,기원상,7.246017273867979E-2,7.272439763388215E-2,6,1.4285714285714285E-2,1.4285714285714285E-2,1.4285714285714285E-1
2026-04-14,1000000027,마스코바도 설기,4.563121878609372E-2,0,7,0,0,1.25E-1
2026-04-14,1000000028,마스코바도 딸기설기,3.4407825890491066E-2,1.7951800024145592E-1,6,6.666666666666667E-2,6.666666666666667E-2,6.666666666666667E-2
2026-04-14,1000000033,가래떡,8.709893542410352E-2,0,9,0,0,6.382978723404255E-2
2026-04-14,1000000035,떡국떡 500g,1.5437816720090977E-1,2.04194668762667E-1,13,3.896103896103896E-2,3.896103896103896E-2,1.2987012987012988E-2
2026-04-14,1000000042,약식,4.602754233859392E-1,1.5445988612173453E-1,21,2.0942408376963352E-2,2.617801047120419E-2,1.099476439790576E-1
