order_id,order_at,purchase_amount,utm_source,utm_medium,utm_campaign,session_count,valid_session_count,created_date,mx_channel_id,mx_platform
2604061224153005,2026-04-06 03:24:15.000 UTC,166000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061247097576,2026-04-06 03:47:09.000 UTC,101000.000000,daum,organic,(organic),11,11,2026-04-06,567375433033637313,GODOMALL5
2604061254528017,2026-04-06 03:54:52.000 UTC,65500.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061302351788,2026-04-06 04:02:35.000 UTC,81000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061309537140,2026-04-06 04:09:53.000 UTC,280000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061336018841,2026-04-06 04:36:01.000 UTC,575500.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061346251192,2026-04-06 04:46:25.000 UTC,81000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061417393363,2026-04-06 05:17:39.000 UTC,107000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061433135984,2026-04-06 05:33:13.000 UTC,181000.000000,(direct),(none),(direct),291,166,2026-04-06,567375433033637313,GODOMALL5
2604061505291995,2026-04-06 06:05:29.000 UTC,119000.000000,daum,organic,(organic),11,11,2026-04-06,567375433033637313,GODOMALL5
2604061528576926,2026-04-06 06:28:57.000 UTC,116000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061553488527,2026-04-06 06:53:48.000 UTC,354200.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061601296819,2026-04-06 07:01:29.000 UTC,81000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061602439850,2026-04-06 07:02:44.000 UTC,24500.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061714244323,2026-04-06 08:14:24.000 UTC,402500.000000,,,,0,0,2026-04-06,567375433033637313,GODOMALL5
2604061724488677,2026-04-06 08:24:48.000 UTC,751000.000000,(direct),(none),(not set),291,166,2026-04-06,567375433033637313,GODOMALL5
2604061726407739,2026-04-06 08:26:40.000 UTC,514000.000000,(direct),(none),(not set),291,166,2026-04-06,567375433033637313,GODOMALL5
2604061732034500,2026-04-06 08:32:03.000 UTC,312000.000000,(direct),(none),(not set),291,166,2026-04-06,567375433033637313,GODOMALL5
2604061738338561,2026-04-06 08:38:33.000 UTC,140000.000000,(direct),(none),(direct),291,166,2026-04-06,567375433033637313,GODOMALL5
2604061739492982,2026-04-06 08:39:49.000 UTC,38500.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061919109163,2026-04-06 10:19:11.000 UTC,198400.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061926597265,2026-04-06 10:26:59.000 UTC,225000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604061955562656,2026-04-06 10:55:56.000 UTC,60500.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604062239582078,2026-04-06 13:39:58.000 UTC,151000.000000,naver,brandsearch,naver_bs,656,616,2026-04-06,567375433033637313,GODOMALL5
2604070827291081,2026-04-06 23:27:29.000 UTC,149000.000000,google,organic,(organic),44,39,2026-04-07,567375433033637313,GODOMALL5
2604070831052432,2026-04-06 23:31:05.000 UTC,186800.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604070854537463,2026-04-06 23:54:53.000 UTC,135000.000000,(direct),(none),(not set),323,197,2026-04-07,567375433033637313,GODOMALL5
2604070942003374,2026-04-07 00:42:00.000 UTC,115000.000000,bing,organic,(organic),6,6,2026-04-07,567375433033637313,GODOMALL5
2604071056528065,2026-04-07 01:56:52.000 UTC,87500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071058159826,2026-04-07 01:58:16.000 UTC,103500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071212390397,2026-04-07 03:12:39.000 UTC,69000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071233059599,2026-04-07 03:33:06.000 UTC,89500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071237500370,2026-04-07 03:37:50.000 UTC,73000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071314204141,2026-04-07 04:14:20.000 UTC,393000.000000,google,organic,(organic),44,39,2026-04-07,567375433033637313,GODOMALL5
2604071339165332,2026-04-07 04:39:16.000 UTC,139000.000000,naver,organic,(organic),81,76,2026-04-07,567375433033637313,GODOMALL5
2604071419540893,2026-04-07 05:19:54.000 UTC,133000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071428055654,2026-04-07 05:28:05.000 UTC,255500.000000,(direct),(none),(not set),323,197,2026-04-07,567375433033637313,GODOMALL5
2604071447193388,2026-04-07 05:47:19.000 UTC,256000.000000,(direct),(none),(direct),323,197,2026-04-07,567375433033637313,GODOMALL5
2604071458060579,2026-04-07 05:58:06.000 UTC,59500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071509361950,2026-04-07 06:09:36.000 UTC,955000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071515101322,2026-04-07 06:15:10.000 UTC,651000.000000,google,organic,(organic),44,39,2026-04-07,567375433033637313,GODOMALL5
2604071517353003,2026-04-07 06:17:35.000 UTC,119500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071533293594,2026-04-07 06:33:29.000 UTC,79000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071600435206,2026-04-07 07:00:43.000 UTC,111000.000000,google,organic,(organic),44,39,2026-04-07,567375433033637313,GODOMALL5
2604071606495907,2026-04-07 07:06:49.000 UTC,30000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071614194658,2026-04-07 07:14:19.000 UTC,69000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071617180609,2026-04-07 07:17:18.000 UTC,220500.000000,(direct),(none),(direct),323,197,2026-04-07,567375433033637313,GODOMALL5
2604071623309700,2026-04-07 07:23:31.000 UTC,69500.000000,google,organic,(organic),44,39,2026-04-07,567375433033637313,GODOMALL5
2604071628397611,2026-04-07 07:28:39.000 UTC,139000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604071637035183,2026-04-07 07:37:03.000 UTC,230000.000000,pcmap.place.naver.com,referral,(referral),4,4,2026-04-07,567375433033637313,GODOMALL5
2604071748258144,2026-04-07 08:48:25.000 UTC,148000.000000,(direct),(none),(not set),323,197,2026-04-07,567375433033637313,GODOMALL5
2604071830397325,2026-04-07 09:30:39.000 UTC,266000.000000,(direct),(none),(not set),323,197,2026-04-07,567375433033637313,GODOMALL5
2604071942358966,2026-04-07 10:42:36.000 UTC,87000.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604072129572707,2026-04-07 12:29:57.000 UTC,130900.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604072151386969,2026-04-07 12:51:38.000 UTC,138500.000000,naver,brandsearch,naver_bs,595,541,2026-04-07,567375433033637313,GODOMALL5
2604072213230190,2026-04-07 13:13:23.000 UTC,88000.000000,(direct),(none),(not set),323,197,2026-04-07,567375433033637313,GODOMALL5
2604080807262751,2026-04-07 23:07:26.000 UTC,266000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081033174979,2026-04-08 01:33:17.000 UTC,134000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081037115410,2026-04-08 01:37:11.000 UTC,24500.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081046145011,2026-04-08 01:46:14.000 UTC,477000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081049513792,2026-04-08 01:49:51.000 UTC,280000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081120250934,2026-04-08 02:20:25.000 UTC,65000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081123398596,2026-04-08 02:23:39.000 UTC,85000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081127195557,2026-04-08 02:27:19.000 UTC,83000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081130115918,2026-04-08 02:30:11.000 UTC,267000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081130552459,2026-04-08 02:30:55.000 UTC,171000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081143220710,2026-04-08 02:43:22.000 UTC,67000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081210546061,2026-04-08 03:10:54.000 UTC,233000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081235580502,2026-04-08 03:35:58.000 UTC,224000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081242375053,2026-04-08 03:42:37.000 UTC,285000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081326330160,2026-04-08 04:26:33.000 UTC,33500.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081326390951,2026-04-08 04:26:39.000 UTC,226000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081349429543,2026-04-08 04:49:43.000 UTC,65500.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081351191734,2026-04-08 04:51:19.000 UTC,155500.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081356081917,2026-04-08 04:56:08.000 UTC,70000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081358289188,2026-04-08 04:58:29.000 UTC,24500.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081407007789,2026-04-08 05:07:00.000 UTC,36000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081540587070,2026-04-08 06:40:58.000 UTC,218000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081559541221,2026-04-08 06:59:54.000 UTC,145500.000000,(direct),(none),(direct),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081608520682,2026-04-08 07:08:52.000 UTC,168000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081636103213,2026-04-08 07:36:10.000 UTC,54000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081658474824,2026-04-08 07:58:47.000 UTC,139000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081735230487,2026-04-08 08:35:23.000 UTC,172000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081742351719,2026-04-08 08:42:35.000 UTC,172000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081744588861,2026-04-08 08:44:58.000 UTC,1655000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081759440092,2026-04-08 08:59:44.000 UTC,128000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081800056773,2026-04-08 09:00:05.000 UTC,88000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604081804516184,2026-04-08 09:04:51.000 UTC,128000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081808160735,2026-04-08 09:08:16.000 UTC,124000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081812323246,2026-04-08 09:12:32.000 UTC,85000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081814419097,2026-04-08 09:14:41.000 UTC,80000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081817091508,2026-04-08 09:17:09.000 UTC,59000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081819164359,2026-04-08 09:19:16.000 UTC,89000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081821201750,2026-04-08 09:21:20.000 UTC,220000.000000,,,,0,0,2026-04-08,567375433033637313,GODOMALL5
2604081823185762,2026-04-08 09:23:18.000 UTC,132000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604081831013395,2026-04-08 09:31:01.000 UTC,122000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604082015198296,2026-04-08 11:15:19.000 UTC,138000.000000,(direct),(none),(direct),307,191,2026-04-08,567375433033637313,GODOMALL5
2604082019298777,2026-04-08 11:19:30.000 UTC,1648000.000000,(direct),(none),(direct),307,191,2026-04-08,567375433033637313,GODOMALL5
2604082217104408,2026-04-08 13:17:10.000 UTC,215000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604082226384099,2026-04-08 13:26:38.000 UTC,66000.000000,naver,brandsearch,naver_bs,594,554,2026-04-08,567375433033637313,GODOMALL5
2604082300560580,2026-04-08 14:00:56.000 UTC,27000.000000,(direct),(none),(not set),307,191,2026-04-08,567375433033637313,GODOMALL5
2604090820047171,2026-04-08 23:20:04.000 UTC,104500.000000,(direct),(none),(direct),282,166,2026-04-09,567375433033637313,GODOMALL5
2604090840186422,2026-04-08 23:40:18.000 UTC,314000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604090927266713,2026-04-09 00:27:26.000 UTC,53800.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604090928202354,2026-04-09 00:28:20.000 UTC,24500.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091005344791,2026-04-09 01:05:34.000 UTC,112000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091008294032,2026-04-09 01:08:29.000 UTC,126000.000000,naver,organic,(organic),69,66,2026-04-09,567375433033637313,GODOMALL5
2604091012237073,2026-04-09 01:12:23.000 UTC,127500.000000,(direct),(none),(direct),282,166,2026-04-09,567375433033637313,GODOMALL5
2604091015426184,2026-04-09 01:15:42.000 UTC,853000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091028149415,2026-04-09 01:28:14.000 UTC,303000.000000,pcmap.place.naver.com,referral,(referral),12,12,2026-04-09,567375433033637313,GODOMALL5
2604091029005796,2026-04-09 01:29:00.000 UTC,55000.000000,(direct),(none),(not set),282,166,2026-04-09,567375433033637313,GODOMALL5
2604091031460337,2026-04-09 01:31:46.000 UTC,169000.000000,google,organic,(organic),43,36,2026-04-09,567375433033637313,GODOMALL5
2604091048385768,2026-04-09 01:48:38.000 UTC,71500.000000,google,organic,(organic),43,36,2026-04-09,567375433033637313,GODOMALL5
2604091149539839,2026-04-09 02:49:54.000 UTC,164000.000000,,,,0,0,2026-04-09,567375433033637313,GODOMALL5
2604091157226980,2026-04-09 02:57:22.000 UTC,65000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091232482611,2026-04-09 03:32:48.000 UTC,129000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091242314342,2026-04-09 03:42:31.000 UTC,144500.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091307545453,2026-04-09 04:07:54.000 UTC,131000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091311567284,2026-04-09 04:11:56.000 UTC,100500.000000,,,,0,0,2026-04-09,567375433033637313,GODOMALL5
2604091323590925,2026-04-09 04:23:59.000 UTC,145800.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091324012286,2026-04-09 04:24:01.000 UTC,57500.000000,(direct),(none),(not set),282,166,2026-04-09,567375433033637313,GODOMALL5
2604091419125708,2026-04-09 05:19:12.000 UTC,214000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091420016620,2026-04-09 05:20:01.000 UTC,107000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091540597648,2026-04-09 06:40:59.000 UTC,36000.000000,google,organic,(organic),43,36,2026-04-09,567375433033637313,GODOMALL5
2604091556156790,2026-04-09 06:56:15.000 UTC,135000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091728078625,2026-04-09 08:28:07.000 UTC,106000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091826223616,2026-04-09 09:26:22.000 UTC,31000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604091935301137,2026-04-09 10:35:30.000 UTC,29800.000000,(direct),(none),(not set),282,166,2026-04-09,567375433033637313,GODOMALL5
2604091956226362,2026-04-09 10:56:22.000 UTC,89500.000000,(direct),(none),(direct),282,166,2026-04-09,567375433033637313,GODOMALL5
2604092143450663,2026-04-09 12:43:45.000 UTC,176000.000000,(direct),(none),(direct),282,166,2026-04-09,567375433033637313,GODOMALL5
2604092205594784,2026-04-09 13:05:59.000 UTC,79000.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604092218450385,2026-04-09 13:18:45.000 UTC,96500.000000,naver,brandsearch,naver_bs,644,587,2026-04-09,567375433033637313,GODOMALL5
2604100130547415,2026-04-09 16:30:54.000 UTC,62000.000000,naver,organic,(organic),95,88,2026-04-10,567375433033637313,GODOMALL5
2604100724558896,2026-04-09 22:24:55.000 UTC,144000.000000,(direct),(none),(not set),274,161,2026-04-10,567375433033637313,GODOMALL5
2604100804595137,2026-04-09 23:04:59.000 UTC,136000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604100821209628,2026-04-09 23:21:21.000 UTC,39500.000000,(direct),(none),(not set),274,161,2026-04-10,567375433033637313,GODOMALL5
2604100832526779,2026-04-09 23:32:52.000 UTC,116000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604100857515800,2026-04-09 23:57:51.000 UTC,78000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604100859543041,2026-04-09 23:59:54.000 UTC,1980000.000000,google,organic,(organic),37,31,2026-04-10,567375433033637313,GODOMALL5
2604100943009042,2026-04-10 00:43:00.000 UTC,502000.000000,,,,0,0,2026-04-10,567375433033637313,GODOMALL5
2604100948408145,2026-04-10 00:48:40.000 UTC,94000.000000,(direct),(none),(direct),274,161,2026-04-10,567375433033637313,GODOMALL5
2604101023076817,2026-04-10 01:23:07.000 UTC,273000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101133417718,2026-04-10 02:33:41.000 UTC,120000.000000,(direct),(none),(not set),274,161,2026-04-10,567375433033637313,GODOMALL5
2604101220286399,2026-04-10 03:20:28.000 UTC,94500.000000,,,,0,0,2026-04-10,567375433033637313,GODOMALL5
2604101347584281,2026-04-10 04:47:58.000 UTC,335600.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101413477954,2026-04-10 05:13:47.000 UTC,244500.000000,naver,organic,(organic),95,88,2026-04-10,567375433033637313,GODOMALL5
2604101425405455,2026-04-10 05:25:40.000 UTC,113000.000000,(direct),(none),(not set),274,161,2026-04-10,567375433033637313,GODOMALL5
2604101600557926,2026-04-10 07:00:55.000 UTC,143000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101605084337,2026-04-10 07:05:08.000 UTC,71000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101611126349,2026-04-10 07:11:12.000 UTC,80000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101618479700,2026-04-10 07:18:48.000 UTC,112000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101637020603,2026-04-10 07:37:02.000 UTC,173000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101641522325,2026-04-10 07:41:52.000 UTC,120000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101732328498,2026-04-10 08:32:32.000 UTC,78500.000000,(direct),(none),(direct),274,161,2026-04-10,567375433033637313,GODOMALL5
2604101818183070,2026-04-10 09:18:18.000 UTC,211200.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604101847442093,2026-04-10 09:47:44.000 UTC,138000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604102104425984,2026-04-10 12:04:42.000 UTC,104000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604102315493486,2026-04-10 14:15:49.000 UTC,91000.000000,naver,brandsearch,naver_bs,627,569,2026-04-10,567375433033637313,GODOMALL5
2604111002117522,2026-04-11 01:02:11.000 UTC,120000.000000,naver,brandsearch,naver_bs,519,469,2026-04-11,567375433033637313,GODOMALL5
2604111158583353,2026-04-11 02:58:58.000 UTC,114100.000000,naver,brandsearch,naver_bs,519,469,2026-04-11,567375433033637313,GODOMALL5
2604111432208314,2026-04-11 05:32:20.000 UTC,81500.000000,(direct),(none),(not set),250,145,2026-04-11,567375433033637313,GODOMALL5
2604111528393225,2026-04-11 06:28:39.000 UTC,133000.000000,naver,brandsearch,naver_bs,519,469,2026-04-11,567375433033637313,GODOMALL5
2604111613262216,2026-04-11 07:13:26.000 UTC,88000.000000,naver,brandsearch,naver_bs,519,469,2026-04-11,567375433033637313,GODOMALL5
2604111805272967,2026-04-11 09:05:27.000 UTC,50500.000000,(direct),(none),(direct),250,145,2026-04-11,567375433033637313,GODOMALL5
2604112351242103,2026-04-11 14:51:24.000 UTC,77000.000000,naver,brandsearch,naver_bs,519,469,2026-04-11,567375433033637313,GODOMALL5
2604121006310412,2026-04-12 01:06:31.000 UTC,314000.000000,(direct),(none),(not set),239,114,2026-04-12,567375433033637313,GODOMALL5
2604121028549725,2026-04-12 01:28:55.000 UTC,102500.000000,naver,brandsearch,naver_bs,460,414,2026-04-12,567375433033637313,GODOMALL5
2604121102076676,2026-04-12 02:02:07.000 UTC,335000.000000,,,,0,0,2026-04-12,567375433033637313,GODOMALL5
2604121218110757,2026-04-12 03:18:11.000 UTC,114500.000000,naver,organic,(organic),45,40,2026-04-12,567375433033637313,GODOMALL5
2604121335069508,2026-04-12 04:35:07.000 UTC,305000.000000,google,organic,(organic),21,18,2026-04-12,567375433033637313,GODOMALL5
2604121451526319,2026-04-12 05:51:52.000 UTC,114000.000000,naver,brandsearch,naver_bs,460,414,2026-04-12,567375433033637313,GODOMALL5
2604121500325360,2026-04-12 06:00:32.000 UTC,112000.000000,naver,brandsearch,naver_bs,460,414,2026-04-12,567375433033637313,GODOMALL5
2604121822103051,2026-04-12 09:22:10.000 UTC,83000.000000,,,,0,0,2026-04-12,567375433033637313,GODOMALL5
2604121846242182,2026-04-12 09:46:24.000 UTC,64000.000000,,,,0,0,2026-04-12,567375433033637313,GODOMALL5
2604121931241184,2026-04-12 10:31:24.000 UTC,202000.000000,(direct),(none),(not set),239,114,2026-04-12,567375433033637313,GODOMALL5
2604122039257515,2026-04-12 11:39:25.000 UTC,189000.000000,(direct),(none),(not set),239,114,2026-04-12,567375433033637313,GODOMALL5
2604122221254076,2026-04-12 13:21:25.000 UTC,24500.000000,naver,brandsearch,naver_bs,460,414,2026-04-12,567375433033637313,GODOMALL5
2604122237466907,2026-04-12 13:37:46.000 UTC,105500.000000,(direct),(none),(not set),239,114,2026-04-12,567375433033637313,GODOMALL5
2604130719507461,2026-04-12 22:19:50.000 UTC,189000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604130855489544,2026-04-12 23:55:49.000 UTC,111500.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604130857024285,2026-04-12 23:57:02.000 UTC,498000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604130945137158,2026-04-13 00:45:13.000 UTC,114000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131029143579,2026-04-13 01:29:14.000 UTC,140000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131030164030,2026-04-13 01:30:16.000 UTC,119000.000000,daum,organic,(organic),5,5,2026-04-13,567375433033637313,GODOMALL5
2604131122134884,2026-04-13 02:22:13.000 UTC,64000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131137108235,2026-04-13 02:37:10.000 UTC,146000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131150064816,2026-04-13 02:50:06.000 UTC,124500.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131202166767,2026-04-13 03:02:16.000 UTC,24500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131208359688,2026-04-13 03:08:36.000 UTC,147000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131209099599,2026-04-13 03:09:10.000 UTC,74000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131228243094,2026-04-13 03:28:24.000 UTC,130500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131234044097,2026-04-13 03:34:04.000 UTC,50000.000000,place.map.kakao.com,referral,(referral),2,2,2026-04-13,567375433033637313,GODOMALL5
2604131244212548,2026-04-13 03:44:21.000 UTC,123000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131251041001,2026-04-13 03:51:04.000 UTC,303000.000000,(direct),(none),(direct),280,173,2026-04-13,567375433033637313,GODOMALL5
2604131309251792,2026-04-13 04:09:25.000 UTC,314000.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
2604131359482163,2026-04-13 04:59:48.000 UTC,55500.000000,naver,brandsearch,naver_bs,640,595,2026-04-13,567375433033637313,GODOMALL5
