as_of_date,window_key,window_days,period_label,product_id,product_name,brand_score,brand_score_status,confidence,numeric_display_policy,event_freshness_gap_days,basket_freshness_gap_days,status_cap_reason,entry_axis,expansion_axis,convergence_axis,return_axis,basket_axis,basket_top_pair_product_id,reconstruction_level,parity_level,limitation_reason,limitation_reason_detail,reconstructed_product_signal,contribution_share,brand_score_note
2026-04-18,30d,30,최근 30일,1000000094,매화 3송이 1호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.16590587781273486,0.23888250429345095,0.17263311564265765,0.1100048917908473,0.23469387755102036,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.11553761339339157,0.03762121626973892,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000062,흰이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.10836758957516257,0.11334289512938192,0.22724048751973822,0.10636483623177402,0.6859504132231404,1000000063,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.11381243356184921,0.03705946532439388,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000093,매화 2송이 1호,,limited,High,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.6384657954564894,0.2705596372096963,0.3234605545220562,0.10300387908148113,0.1519337016574585,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.11192842048904422,0.03644599529342069,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000088,백리향 2단 (1호 2호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.22314237876264492,0.33414683306960086,0.34041736825956337,0.10265231868715845,0.1103448275862069,1000000087,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.10931654104534949,0.03559551830557472,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000111,매화 3송이 3호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.32072152271225757,0.28040692290940306,0.2777535604082881,0.09311174061502019,0.16853932584269665,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.09995493904994618,0.0325472049212476,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000043,모듬영양찰떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08458779421656035,0.2518496755944145,0.34914626177675506,0.31548259481358093,0.8426966292134831,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.09565037195024911,0.03114555705048962,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000042,약식,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08341879976990285,0.38533914612717635,0.41342947498288846,0.13899065302925964,0.7721518987341772,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.09417877960576328,0.03066637895232094,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000112,매화 5송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.07577092412037353,0.15323274876110263,0.09080376964502876,0.1568164042957197,0.21951219512195128,1000000113,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.07994774037203858,0.026032485374026554,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000127,흑임자이티,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.10680636799143396,0.130402167795368,0.07155765190632471,0.1918600299951906,0.8914728682170542,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.07991024642175694,0.026020276639823696,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000092,일리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.07902976938010939,0.18669745973950608,0.12705266201221105,0.0740761611987262,0.3797468354430381,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.07915577852536775,0.025774607726774673,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000121,깨송편 1kg,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.06555714982379972,0.1770713986999067,0.15934741927027232,0.20856354753678488,0.7878787878787878,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.07394765964305702,0.02407874643039507,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000113,매화 5송이 3호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.08380603090506811,0.18714587734163007,0.06527247734190485,0.11835835888229333,0.1833333333333333,1000000112,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.06909997380873023,0.022500248901975554,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000044,고구마찰떡,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.058012788487090385,0.2058774923519473,0.23457168139310816,0.32640266188032413,0.8717948717948721,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.06819274546253444,0.022204838318219965,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000110,매화 3송이 2호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.04966195372588789,0.14750136476761347,0.04964024132956995,0.08654265777312273,0.5555555555555555,1000000084,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.05497365196848045,0.017900453273183632,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000084,십리향 1단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.07732413176806066,0.10765800402458604,0.1748121031167679,0.037904719506102115,0.6363636363636365,1000000087,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.04410909507477703,0.01436274955429863,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000035,떡국떡 500g,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.03344253463698231,0.18388476213533972,0.13294657962952292,0.1791208997459568,0.7073170731707316,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.04086280573289351,0.013305696791841848,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000083,백설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.031485102203838065,0.2005739667475271,0.05763078101907731,0.3060840669460214,0.4444444444444446,1000000121,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.03772641237200351,0.012284428224217403,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000069,설기세트,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.038763516222079075,0.10878532838258605,0.03012084511868854,0.20114725137736408,0.8636363636363634,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.03757556494711103,0.01223530947034207,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000089,백리향 3단,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.02366329463162425,0.4146425489145598,0.05737844843479272,0.1572254833412658,0.11764705882352942,1000000064,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.028286635636498882,0.009210659676694485,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000090,일리향 1단 (1호 2호 3호),,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.06104815301225207,0.08243286737456501,0.12062425747482675,0.02181693340993378,0.5357142857142857,1000000091,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.02674675239184896,0.008709244779193792,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000128,흑임자인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.018527072201711587,0.11146834311547561,0.026220280354292087,0.0692697979183418,0.9615384615384616,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.025649215932481283,0.00835186630054022,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000065,흰인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.014080096228603841,0.1335580273991204,0.03848066924702399,0.38125067400555135,1,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.023484313029885635,0.007646933266964205,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000066,쑥인절미,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.02735224295132969,0.15453098601732768,0.012385626529798448,0.28772428278823536,0.829268292682927,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.020253195115616157,0.006594820606199199,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000033,가래떡(40개) 4kg,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.010217010827015389,0.12187586403698651,0.07368876290634682,0.05956786044667634,0.7272727272727273,1000000035,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.016172744179953902,0.005266149166484411,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000156,기원상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.012095118604072455,0.16252826960736108,0.06378186409603982,0.13297854353008806,0.21153846153846154,1000000153,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.015592652148328594,0.005077260309105813,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000071,마스코바도 호박설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.007403796759231223,0.10620559296662302,0.028199005308992022,0.2857535088416966,0.9000000000000002,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.015369168182490484,0.0050044897336656985,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000143,"경기참기름, 경기들기름",,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.007899688705439768,0.10901787902797469,0.013103158966245854,0.11397339490824233,0.8888888888888892,1000000043,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.014696986768420517,0.004785614844281221,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000153,유밀상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.008623688317100638,0.10585244404674823,0.06810886653667814,0.05064935064935066,0.5185185185185184,1000000156,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.013134205525511014,0.004276743928611496,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000154,화연상,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0055650864933228855,0.10287806784523672,0.007991039667849843,0.09899749373433579,0.5999999999999999,1000000153,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.010457676619767355,0.003405215862055906,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000027,마스코바도 설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0022230768199975573,0.12397356351597492,0.0362935791015061,0.11733193277310924,1,1000000071,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.009902009733261085,0.003224280290537683,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000070,마스코바도 쑥설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0034619006878529876,0.08991273033821191,0.011213064531069902,0.11992756397879746,0.8461538461538461,1000000064,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.009885915321991658,0.0032190396480376543,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000028,마스코바도 딸기설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0020346537477141328,0.05160793224534608,0.027017415673703887,0.1411206630383141,1,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.009365337735944602,0.0030495298115900973,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000072,마스코바도 흑임자설기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.0009152303486878861,0.054026996186468085,0.004442221363212046,0,1,1000000127,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.006356306687390208,0.002069732804233019,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000142,경기 미숫가루,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.009816611010527122,0.12540466247160006,0.012667620931667933,0,0.8571428571428571,1000000045,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.0060301905093399135,0.0019635432534612133,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000095,매화 5송이 1호,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.001067194163236375,0.01977160574608237,0.001461367658149027,0,0.6666666666666666,1000000085,reconstructed_with_limitations,medium,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.004133801005404806,0.0013460432241306243,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000144,경기 미숫가루 쫀드기,,limited,Medium,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0.022242786456464582,0.05104905023028002,0,0.06401374383208816,0.4736842105263158,1000000064,reconstructed_with_limitations,high,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,raw basket detail과의 유사도가 낮습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,0.0036659387462708915,0.0011936984879156352,제한 반영: 이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음
2026-04-18,30d,30,최근 30일,1000000074,경기 콩약과(10ea),,unavailable,Low,hide,27,0,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음,0,0,0,0,0,,insufficient_reconstruction,low,이벤트 최신성 지연 / 동시구매 재구성 안정성 낮음 외 1건,상품 단위 핵심 축이 모두 재구성되지 않았습니다. | event freshness가 7일을 초과합니다. | basket parity가 낮습니다. | 30일 관측 이력이 충분하지 않습니다.,,0,상품별 최종 점수는 아직 산출하지 못했습니다.
